Time,Humditiy
2022-05-06-22:48,41.92
2022-05-06-23:3,43.94
2022-05-06-23:18,50.62
2022-05-06-23:33,53.39
2022-05-06-23:48,49.19
2022-05-07-0:3,44.46
2022-05-07-0:18,41.69
2022-05-07-0:33,46.14
2022-05-07-0:48,52.02
2022-05-07-1:3,46.12
2022-05-07-1:18,41.83
2022-05-07-1:33,42.96
2022-05-07-1:48,48.28
2022-05-07-2:3,43.68
2022-05-07-2:18,42.42
2022-05-07-2:33,47.59
2022-05-07-2:48,52.52
2022-05-07-3:3,49.51
2022-05-07-3:18,41.81
2022-05-07-3:33,47.46
2022-05-07-3:48,52.8
2022-05-07-4:3,42.43
2022-05-07-4:18,42.16
2022-05-07-4:33,51.33
2022-05-07-4:48,42.67
2022-05-07-5:3,50.92
2022-05-07-5:18,50.22
2022-05-07-5:33,53.64
2022-05-07-5:48,41.35
2022-05-07-6:3,52.91
2022-05-07-6:18,43.92
2022-05-07-6:33,44.14
2022-05-07-6:48,47.6
2022-05-07-7:3,42.97
2022-05-07-7:18,41.53
2022-05-07-7:33,41.27
2022-05-07-7:48,46.67
2022-05-07-8:3,48.71
2022-05-07-8:18,47.77
2022-05-07-8:33,53.12
2022-05-07-8:48,54.06
2022-05-07-9:3,46.82
2022-05-07-9:18,46.07
2022-05-07-9:33,49.01
2022-05-07-9:48,47.1
2022-05-07-10:3,46.39
2022-05-07-10:18,42.85
2022-05-07-10:33,42.83
2022-05-07-10:48,48.88
2022-05-07-11:3,53.79
2022-05-07-11:18,51.37
2022-05-07-11:33,52.35
2022-05-07-11:48,41.4
2022-05-07-12:3,53.75
2022-05-07-12:18,48.06
2022-05-07-12:33,51.74
2022-05-07-12:48,41.97
2022-05-07-13:3,43.71
2022-05-07-13:18,48.38
2022-05-07-13:33,44.41
2022-05-07-13:48,45.3
2022-05-07-14:3,54.56
2022-05-07-14:18,44.46
2022-05-07-14:33,45.83
2022-05-07-14:48,46.42
2022-05-07-15:3,46.93
2022-05-07-15:18,44.21
2022-05-07-15:33,54.17
2022-05-07-15:48,46.29
2022-05-07-16:3,48.72
2022-05-07-16:18,53.95
2022-05-07-16:33,41.18
2022-05-07-16:48,42.22
2022-05-07-17:3,49.57
2022-05-07-17:18,47.25
2022-05-07-17:33,41.59
2022-05-07-17:48,46.94
2022-05-07-18:3,47.73
2022-05-07-18:18,49.99
2022-05-07-18:33,50.83
2022-05-07-18:48,44.42
2022-05-07-19:3,49.56
2022-05-07-19:18,50.87
2022-05-07-19:33,45.89
2022-05-07-19:48,43.41
2022-05-07-20:3,52.37
2022-05-07-20:18,42.23
2022-05-07-20:33,50.99
2022-05-07-20:48,44.77
2022-05-07-21:3,46.08
2022-05-07-21:18,44.93
2022-05-07-21:33,45.85
2022-05-07-21:48,46.19
2022-05-07-22:3,49.61
2022-05-07-22:18,52.89
2022-05-07-22:33,52.41
2022-05-07-22:48,44.8
2022-05-07-23:3,41.29
2022-05-07-23:18,54.43
2022-05-07-23:33,53.07
2022-05-07-23:48,42.55
2022-05-08-0:3,54.0
2022-05-08-0:18,45.24
2022-05-08-0:33,47.28
2022-05-08-0:48,41.99
2022-05-08-1:3,43.43
2022-05-08-1:18,48.85
2022-05-08-1:33,46.74
2022-05-08-1:48,49.11
2022-05-08-2:3,52.99
2022-05-08-2:18,51.1
2022-05-08-2:33,52.29
2022-05-08-2:48,53.48
2022-05-08-3:3,53.36
2022-05-08-3:18,47.08
2022-05-08-3:33,46.76
2022-05-08-3:48,47.84
2022-05-08-4:3,54.49
2022-05-08-4:18,46.1
2022-05-08-4:33,43.08
2022-05-08-4:48,48.19
2022-05-08-5:3,43.58
2022-05-08-5:18,50.5
2022-05-08-5:33,45.93
2022-05-08-5:48,42.44
2022-05-08-6:3,47.16
2022-05-08-6:18,42.47
2022-05-08-6:33,49.17
2022-05-08-6:48,44.31
2022-05-08-7:3,49.57
2022-05-08-7:18,42.06
2022-05-08-7:33,44.62
2022-05-08-7:48,44.45
2022-05-08-8:3,51.53
2022-05-08-8:18,50.55
2022-05-08-8:33,51.49
2022-05-08-8:48,48.32
2022-05-08-9:3,49.35
2022-05-08-9:18,49.93
2022-05-08-9:33,54.55
2022-05-08-9:48,46.57
2022-05-08-10:3,49.06
2022-05-08-10:18,49.67
2022-05-08-10:33,47.66
2022-05-08-10:48,49.25
2022-05-08-11:3,49.33
2022-05-08-11:18,47.08
2022-05-08-11:33,47.89
2022-05-08-11:48,47.43
2022-05-08-12:3,41.57
2022-05-08-12:18,50.83
2022-05-08-12:33,45.29
2022-05-08-12:48,48.28
2022-05-08-13:3,43.47
2022-05-08-13:18,44.88
2022-05-08-13:33,41.05
2022-05-08-13:48,45.81
2022-05-08-14:3,48.79
2022-05-08-14:18,51.08
2022-05-08-14:33,50.97
2022-05-08-14:48,44.74
2022-05-08-15:3,51.58
2022-05-08-15:18,51.23
2022-05-08-15:33,45.68
2022-05-08-15:48,41.05
2022-05-08-16:3,49.15
2022-05-08-16:18,41.79
2022-05-08-16:33,48.92
2022-05-08-16:48,52.98
2022-05-08-17:3,44.78
2022-05-08-17:18,43.48
2022-05-08-17:33,42.94
2022-05-08-17:48,42.27
2022-05-08-18:3,53.16
2022-05-08-18:18,46.71
2022-05-08-18:33,49.57
2022-05-08-18:48,46.12
2022-05-08-19:3,51.09
2022-05-08-19:18,54.37
2022-05-08-19:33,43.03
2022-05-08-19:48,50.19
2022-05-08-20:3,50.68
2022-05-08-20:18,48.66
2022-05-08-20:33,45.38
2022-05-08-20:48,49.63
2022-05-08-21:3,42.66
2022-05-08-21:18,42.42
2022-05-08-21:33,45.8
2022-05-08-21:48,48.52
2022-05-08-22:3,50.56
2022-05-08-22:18,49.04
2022-05-08-22:33,52.43
2022-05-08-22:48,49.11
2022-05-08-23:3,44.3
2022-05-08-23:18,41.3
2022-05-08-23:33,52.86
2022-05-08-23:48,43.93
2022-05-09-0:3,52.76
2022-05-09-0:18,52.74
2022-05-09-0:33,46.7
2022-05-09-0:48,45.31
2022-05-09-1:3,53.13
2022-05-09-1:18,43.88
2022-05-09-1:33,53.4
2022-05-09-1:48,50.63
2022-05-09-2:3,44.66
2022-05-09-2:18,43.76
2022-05-09-2:33,51.24
2022-05-09-2:48,45.35
2022-05-09-3:3,46.78
2022-05-09-3:18,54.33
2022-05-09-3:33,54.08
2022-05-09-3:48,48.0
2022-05-09-4:3,44.05
2022-05-09-4:18,48.33
2022-05-09-4:33,48.6
2022-05-09-4:48,52.29
2022-05-09-5:3,50.81
2022-05-09-5:18,44.48
2022-05-09-5:33,50.79
2022-05-09-5:48,54.25
2022-05-09-6:3,54.52
2022-05-09-6:18,54.35
2022-05-09-6:33,46.37
2022-05-09-6:48,50.51
2022-05-09-7:3,48.52
2022-05-09-7:18,50.67
2022-05-09-7:33,52.14
2022-05-09-7:48,42.73
2022-05-09-8:3,42.5
2022-05-09-8:18,52.8
2022-05-09-8:33,44.44
2022-05-09-8:48,53.3
2022-05-09-9:3,51.86
2022-05-09-9:18,41.74
2022-05-09-9:33,46.17
2022-05-09-9:48,41.47
2022-05-09-10:3,41.49
2022-05-09-10:18,53.57
2022-05-09-10:33,42.71
2022-05-09-10:48,49.51
2022-05-09-11:3,52.88
2022-05-09-11:18,54.48
2022-05-09-11:33,47.25
2022-05-09-11:48,52.12
2022-05-09-12:3,47.02
2022-05-09-12:18,54.15
2022-05-09-12:33,47.01
2022-05-09-12:48,51.24
2022-05-09-13:3,54.53
2022-05-09-13:18,42.29
2022-05-09-13:33,54.12
2022-05-09-13:48,49.75
2022-05-09-14:3,52.82
2022-05-09-14:18,50.47
2022-05-09-14:33,43.14
2022-05-09-14:48,53.8
2022-05-09-15:3,41.14
2022-05-09-15:18,53.23
2022-05-09-15:33,43.62
2022-05-09-15:48,41.47
2022-05-09-16:3,45.54
2022-05-09-16:18,44.22
2022-05-09-16:33,53.29
2022-05-09-16:48,48.94
2022-05-09-17:3,48.11
2022-05-09-17:18,46.28
2022-05-09-17:33,43.13
2022-05-09-17:48,51.86
2022-05-09-18:3,47.67
2022-05-09-18:18,47.6
2022-05-09-18:33,47.79
2022-05-09-18:48,44.65
2022-05-09-19:3,50.52
2022-05-09-19:18,48.15
2022-05-09-19:33,54.44
2022-05-09-19:48,51.31
2022-05-09-20:3,53.27
2022-05-09-20:18,44.46
2022-05-09-20:33,43.02
2022-05-09-20:48,47.12
2022-05-09-21:3,41.48
2022-05-09-21:18,52.96
2022-05-09-21:33,44.09
2022-05-09-21:48,51.38
2022-05-09-22:3,41.3
2022-05-09-22:18,45.48
2022-05-09-22:33,45.15
2022-05-09-22:48,44.62
2022-05-09-23:3,49.83
2022-05-09-23:18,41.8
2022-05-09-23:33,48.83
2022-05-09-23:48,52.69
2022-05-10-0:3,48.7
2022-05-10-0:18,53.55
2022-05-10-0:33,45.39
2022-05-10-0:48,54.53
2022-05-10-1:3,43.97
2022-05-10-1:18,41.4
2022-05-10-1:33,46.86
2022-05-10-1:48,52.69
2022-05-10-2:3,52.35
2022-05-10-2:18,51.33
2022-05-10-2:33,41.88
2022-05-10-2:48,50.32
2022-05-10-3:3,51.98
2022-05-10-3:18,51.46
2022-05-10-3:33,50.08
2022-05-10-3:48,52.96
2022-05-10-4:3,51.63
2022-05-10-4:18,48.32
2022-05-10-4:33,53.98
2022-05-10-4:48,43.74
2022-05-10-5:3,41.98
2022-05-10-5:18,44.33
2022-05-10-5:33,50.96
2022-05-10-5:48,49.37
2022-05-10-6:3,45.81
2022-05-10-6:18,47.27
2022-05-10-6:33,49.78
2022-05-10-6:48,44.49
2022-05-10-7:3,44.09
2022-05-10-7:18,46.35
2022-05-10-7:33,47.4
2022-05-10-7:48,49.7
2022-05-10-8:3,44.18
2022-05-10-8:18,41.4
2022-05-10-8:33,52.93
2022-05-10-8:48,41.4
2022-05-10-9:3,46.25
2022-05-10-9:18,53.14
2022-05-10-9:33,43.94
2022-05-10-9:48,53.27
2022-05-10-10:3,51.34
2022-05-10-10:18,54.54
2022-05-10-10:33,51.95
2022-05-10-10:48,41.45
2022-05-10-11:3,48.12
2022-05-10-11:18,49.75
2022-05-10-11:33,41.58
2022-05-10-11:48,47.16
2022-05-10-12:3,54.03
2022-05-10-12:18,46.66
2022-05-10-12:33,46.37
2022-05-10-12:48,43.79
2022-05-10-13:3,45.02
2022-05-10-13:18,53.49
2022-05-10-13:33,46.25
2022-05-10-13:48,53.69
2022-05-10-14:3,44.31
2022-05-10-14:18,49.41
2022-05-10-14:33,52.94
2022-05-10-14:48,50.82
2022-05-10-15:3,49.18
2022-05-10-15:18,50.92
2022-05-10-15:33,42.55
2022-05-10-15:48,50.5
2022-05-10-16:3,53.91
2022-05-10-16:18,49.99
2022-05-10-16:33,51.17
2022-05-10-16:48,41.16
2022-05-10-17:3,42.76
2022-05-10-17:18,42.83
2022-05-10-17:33,42.62
2022-05-10-17:48,48.81
2022-05-10-18:3,54.17
2022-05-10-18:18,48.04
2022-05-10-18:33,47.12
2022-05-10-18:48,47.93
2022-05-10-19:3,42.14
2022-05-10-19:18,45.41
2022-05-10-19:33,44.37
2022-05-10-19:48,53.89
2022-05-10-20:3,51.48
2022-05-10-20:18,52.02
2022-05-10-20:33,49.1
2022-05-10-20:48,51.14
2022-05-10-21:3,53.14
2022-05-10-21:18,50.27
2022-05-10-21:33,45.69
2022-05-10-21:48,50.42
2022-05-10-22:3,44.52
2022-05-10-22:18,52.46
2022-05-10-22:33,41.58
2022-05-10-22:48,53.36
2022-05-10-23:3,51.37
2022-05-10-23:18,45.66
2022-05-10-23:33,52.6
2022-05-10-23:48,52.82
2022-05-11-0:3,46.08
2022-05-11-0:18,44.04
2022-05-11-0:33,43.38
2022-05-11-0:48,41.87
2022-05-11-1:3,53.41
2022-05-11-1:18,47.13
2022-05-11-1:33,48.89
2022-05-11-1:48,53.36
2022-05-11-2:3,47.49
2022-05-11-2:18,41.51
2022-05-11-2:33,47.14
2022-05-11-2:48,50.07
2022-05-11-3:3,50.5
2022-05-11-3:18,50.31
2022-05-11-3:33,49.11
2022-05-11-3:48,52.92
2022-05-11-4:3,47.52
2022-05-11-4:18,52.59
2022-05-11-4:33,53.98
2022-05-11-4:48,53.22
2022-05-11-5:3,47.52
2022-05-11-5:18,54.32
2022-05-11-5:33,50.66
2022-05-11-5:48,46.99
2022-05-11-6:3,50.46
2022-05-11-6:18,42.75
2022-05-11-6:33,41.82
2022-05-11-6:48,43.29
2022-05-11-7:3,47.33
2022-05-11-7:18,51.2
2022-05-11-7:33,41.76
2022-05-11-7:48,44.01
2022-05-11-8:3,46.26
2022-05-11-8:18,44.67
2022-05-11-8:33,47.36
2022-05-11-8:48,47.27
2022-05-11-9:3,53.38
2022-05-11-9:18,41.86
2022-05-11-9:33,49.67
2022-05-11-9:48,45.43
2022-05-11-10:3,50.17
2022-05-11-10:18,45.51
2022-05-11-10:33,53.62
2022-05-11-10:48,47.09
2022-05-11-11:3,44.92
2022-05-11-11:18,52.59
2022-05-11-11:33,54.6
2022-05-11-11:48,49.68
2022-05-11-12:3,53.88
2022-05-11-12:18,53.75
2022-05-11-12:33,54.19
2022-05-11-12:48,45.79
2022-05-11-13:3,51.97
2022-05-11-13:18,44.64
2022-05-11-13:33,41.5
2022-05-11-13:48,44.7
2022-05-11-14:3,53.83
2022-05-11-14:18,51.93
2022-05-11-14:33,44.5
2022-05-11-14:48,41.89
2022-05-11-15:3,44.14
2022-05-11-15:18,42.86
2022-05-11-15:33,44.58
2022-05-11-15:48,51.82
2022-05-11-16:3,43.7
2022-05-11-16:18,52.42
2022-05-11-16:33,47.68
2022-05-11-16:48,42.84
2022-05-11-17:3,47.52
2022-05-11-17:18,43.11
2022-05-11-17:33,42.35
2022-05-11-17:48,44.8
2022-05-11-18:3,52.6
2022-05-11-18:18,52.82
2022-05-11-18:33,46.08
2022-05-11-18:48,44.04
2022-05-11-19:3,43.38
2022-05-11-19:18,41.87
2022-05-11-19:33,53.41
2022-05-11-19:48,47.13
2022-05-11-20:3,48.89
2022-05-11-20:18,53.36
2022-05-11-20:33,47.49
2022-05-11-20:48,41.51
2022-05-11-21:3,47.14
2022-05-11-21:18,50.07
2022-05-11-21:33,50.5
2022-05-11-21:48,50.31
2022-05-11-22:3,49.11
2022-05-11-22:18,52.92
2022-05-11-22:33,47.52
2022-05-11-22:48,52.59
2022-05-11-23:3,53.98
2022-05-11-23:18,53.22
2022-05-11-23:33,47.52
2022-05-11-23:48,54.32
2022-05-12-0:3,50.66
2022-05-12-0:18,46.99
2022-05-12-0:33,50.46
2022-05-12-0:48,42.75
2022-05-12-1:3,41.82
2022-05-12-1:18,43.29
2022-05-12-1:33,47.33
2022-05-12-1:48,51.2
2022-05-12-2:3,41.76
2022-05-12-2:18,44.01
2022-05-12-2:33,46.26
2022-05-12-2:48,44.67
2022-05-12-3:3,47.36
2022-05-12-3:18,47.27
2022-05-12-3:33,53.38
2022-05-12-3:48,41.86
2022-05-12-4:3,49.67
2022-05-12-4:18,45.43
2022-05-12-4:33,50.17
2022-05-12-4:48,45.51
2022-05-12-5:3,53.62
2022-05-12-5:18,47.09
2022-05-12-5:33,44.92
2022-05-12-5:48,52.59
2022-05-12-6:3,54.6
2022-05-12-6:18,49.68
2022-05-12-6:33,53.88
2022-05-12-6:48,53.75
2022-05-12-7:3,54.19
2022-05-12-7:18,45.79
2022-05-12-7:33,51.97
2022-05-12-7:48,44.64
2022-05-12-8:3,41.5
2022-05-12-8:18,44.7
2022-05-12-8:33,53.83
2022-05-12-8:48,51.93
2022-05-12-9:3,44.5
2022-05-12-9:18,41.89
2022-05-12-9:33,44.14
2022-05-12-9:48,42.86
2022-05-12-10:3,44.58
2022-05-12-10:18,51.82
2022-05-12-10:33,43.7
2022-05-12-10:48,52.42
2022-05-12-11:3,47.68
2022-05-12-11:18,42.84
2022-05-12-11:33,47.52
2022-05-12-11:48,43.11
2022-05-12-12:3,42.35
2022-05-12-12:18,44.8
2022-05-12-12:33,44.73
2022-05-12-12:48,43.32
2022-05-12-13:3,48.15
2022-05-12-13:18,43.5
2022-05-12-13:33,45.9
2022-05-12-13:48,51.07
2022-05-12-14:3,51.33
2022-05-12-14:18,49.88
2022-05-12-14:33,41.24
2022-05-12-14:48,46.38
2022-05-12-15:3,54.42
2022-05-12-15:18,46.91
2022-05-12-15:33,53.8
2022-05-12-15:48,41.05
2022-05-12-16:3,52.91
2022-05-12-16:18,43.63
2022-05-12-16:33,42.13
2022-05-12-16:48,47.89
2022-05-12-17:3,48.74
2022-05-12-17:18,44.51
2022-05-12-17:33,43.97
2022-05-12-17:48,42.97
2022-05-12-18:3,41.82
2022-05-12-18:18,52.98
2022-05-12-18:33,43.61
2022-05-12-18:48,53.9
2022-05-12-19:3,42.45
2022-05-12-19:18,50.1
2022-05-12-19:33,48.16
2022-05-12-19:48,44.95
2022-05-12-20:3,42.35
2022-05-12-20:18,45.83
2022-05-12-20:33,44.53
2022-05-12-20:48,50.08
2022-05-12-21:3,52.39
2022-05-12-21:18,44.9
2022-05-12-21:33,48.68
2022-05-12-21:48,47.12
2022-05-12-22:3,52.02
2022-05-12-22:18,51.21
2022-05-12-22:33,51.5
2022-05-12-22:48,51.18
2022-05-12-23:3,54.56
2022-05-12-23:18,45.31
2022-05-12-23:33,43.15
2022-05-12-23:48,49.56
2022-05-13-0:3,41.88
2022-05-13-0:18,47.92
2022-05-13-0:33,48.81
2022-05-13-0:48,45.82
2022-05-13-1:3,47.36
2022-05-13-1:18,52.07
2022-05-13-1:33,47.35
2022-05-13-1:48,46.59
2022-05-13-2:3,54.32
2022-05-13-2:18,41.75
2022-05-13-2:33,51.87
2022-05-13-2:48,53.23
2022-05-13-3:3,54.34
2022-05-13-3:18,54.51
2022-05-13-3:33,52.11
2022-05-13-3:48,52.28
2022-05-13-4:3,51.86
2022-05-13-4:18,48.95
2022-05-13-4:33,51.61
2022-05-13-4:48,42.48
2022-05-13-5:3,44.88
2022-05-13-5:18,51.56
2022-05-13-5:33,47.46
2022-05-13-5:48,50.56
2022-05-13-6:3,47.67
2022-05-13-6:18,42.03
2022-05-13-6:33,52.9
2022-05-13-6:48,54.1
2022-05-13-7:3,54.31
2022-05-13-7:18,52.47
2022-05-13-7:33,49.02
2022-05-13-7:48,54.28
2022-05-13-8:3,48.09
2022-05-13-8:18,45.72
2022-05-13-8:33,49.57
2022-05-13-8:48,44.89
2022-05-13-9:3,45.06
2022-05-13-9:18,41.27
2022-05-13-9:33,53.08
2022-05-13-9:48,48.04
2022-05-13-10:3,41.59
2022-05-13-10:18,44.46
2022-05-13-10:33,42.73
2022-05-13-10:48,43.93
2022-05-13-11:3,52.99
2022-05-13-11:18,41.16
2022-05-13-11:33,47.27
2022-05-13-11:48,48.69
2022-05-13-12:3,48.53
2022-05-13-12:18,46.69
2022-05-13-12:33,41.74
2022-05-13-12:48,49.07
2022-05-13-13:3,46.05
2022-05-13-13:18,48.48
2022-05-13-13:33,49.11
2022-05-13-13:48,51.28
2022-05-13-14:3,44.62
2022-05-13-14:18,44.37
2022-05-13-14:33,48.32
2022-05-13-14:48,43.79
2022-05-13-15:3,49.48
2022-05-13-15:18,48.37
2022-05-13-15:33,54.58
2022-05-13-15:48,41.98
2022-05-13-16:3,51.78
2022-05-13-16:18,46.22
2022-05-13-16:33,49.78
2022-05-13-16:48,44.25
2022-05-13-17:3,49.32
2022-05-13-17:18,46.48
2022-05-13-17:33,52.38
2022-05-13-17:48,43.7
2022-05-13-18:3,46.17
2022-05-13-18:18,54.47
2022-05-13-18:33,48.38
2022-05-13-18:48,43.24
2022-05-13-19:3,45.27
2022-05-13-19:18,43.63
2022-05-13-19:33,50.51
2022-05-13-19:48,42.49
2022-05-13-20:3,47.19
2022-05-13-20:18,54.26
2022-05-13-20:33,47.97
2022-05-13-20:48,42.61
2022-05-13-21:3,47.36
2022-05-13-21:18,51.56
2022-05-13-21:33,51.1
2022-05-13-21:48,45.89
2022-05-13-22:3,51.16
2022-05-13-22:18,42.27
2022-05-13-22:33,48.72
2022-05-13-22:48,51.22
2022-05-13-23:3,43.24
2022-05-13-23:18,50.91
2022-05-13-23:33,46.8
2022-05-13-23:48,46.43
2022-05-14-0:3,46.51
2022-05-14-0:18,54.32
2022-05-14-0:33,42.0
2022-05-14-0:48,50.67
2022-05-14-1:3,44.03
2022-05-14-1:18,42.14
2022-05-14-1:33,47.31
2022-05-14-1:48,53.81
2022-05-14-2:3,50.45
2022-05-14-2:18,44.07
2022-05-14-2:33,49.95
2022-05-14-2:48,51.56
2022-05-14-3:3,52.12
2022-05-14-3:18,54.59
2022-05-14-3:33,46.89
2022-05-14-3:48,49.44
2022-05-14-4:3,51.88
2022-05-14-4:18,47.29
2022-05-14-4:33,46.65
2022-05-14-4:48,49.54
2022-05-14-5:3,50.21
2022-05-14-5:18,44.84
2022-05-14-5:33,46.26
2022-05-14-5:48,52.11
2022-05-14-6:3,51.83
2022-05-14-6:18,43.46
2022-05-14-6:33,46.23
2022-05-14-6:48,50.69
2022-05-14-7:3,41.73
2022-05-14-7:18,53.91
2022-05-14-7:33,41.61
2022-05-14-7:48,41.31
2022-05-14-8:3,43.8
2022-05-14-8:18,44.66
2022-05-14-8:33,46.27
2022-05-14-8:48,43.08
2022-05-14-9:3,52.34
2022-05-14-9:18,46.22
2022-05-14-9:33,50.36
2022-05-14-9:48,42.2
2022-05-14-10:3,49.39
2022-05-14-10:18,41.45
2022-05-14-10:33,49.57
2022-05-14-10:48,47.09
2022-05-14-11:3,53.02
2022-05-14-11:18,48.31
2022-05-14-11:33,54.35
2022-05-14-11:48,45.71
2022-05-14-12:3,43.94
2022-05-14-12:18,44.64
2022-05-14-12:33,53.83
2022-05-14-12:48,51.46
2022-05-14-13:3,49.67
2022-05-14-13:18,51.13
2022-05-14-13:33,50.3
2022-05-14-13:48,54.56
2022-05-14-14:3,53.84
2022-05-14-14:18,54.02
2022-05-14-14:33,45.39
2022-05-14-14:48,45.68
2022-05-14-15:3,47.73
2022-05-14-15:18,51.63
2022-05-14-15:33,54.06
2022-05-14-15:48,42.53
2022-05-14-16:3,42.86
2022-05-14-16:18,48.27
2022-05-14-16:33,53.23
2022-05-14-16:48,50.09
2022-05-14-17:3,50.91
2022-05-14-17:18,43.92
2022-05-14-17:33,48.73
2022-05-14-17:48,46.62
2022-05-14-18:3,41.22
2022-05-14-18:18,46.35
2022-05-14-18:33,49.18
2022-05-14-18:48,52.87
2022-05-14-19:3,44.23
2022-05-14-19:18,42.0
2022-05-14-19:33,53.07
2022-05-14-19:48,51.55
2022-05-14-20:3,44.42
2022-05-14-20:18,43.1
2022-05-14-20:33,42.53
2022-05-14-20:48,51.51
2022-05-14-21:3,51.28
2022-05-14-21:18,53.35
2022-05-14-21:33,53.95
2022-05-14-21:48,44.57
2022-05-14-22:3,49.63
2022-05-14-22:18,46.52
2022-05-14-22:33,46.32
2022-05-14-22:48,49.86
2022-05-14-23:3,47.39
2022-05-14-23:18,51.82
2022-05-14-23:33,43.64
2022-05-14-23:48,50.09
2022-05-15-0:3,51.7
2022-05-15-0:18,51.02
2022-05-15-0:33,48.71
2022-05-15-0:48,53.61
2022-05-15-1:3,48.83
2022-05-15-1:18,48.96
2022-05-15-1:33,49.87
2022-05-15-1:48,50.32
2022-05-15-2:3,51.21
2022-05-15-2:18,54.06
2022-05-15-2:33,44.48
2022-05-15-2:48,53.64
2022-05-15-3:3,54.32
2022-05-15-3:18,51.24
2022-05-15-3:33,52.39
2022-05-15-3:48,53.03
2022-05-15-4:3,48.16
2022-05-15-4:18,49.69
2022-05-15-4:33,44.42
2022-05-15-4:48,41.46
2022-05-15-5:3,44.29
2022-05-15-5:18,45.9
2022-05-15-5:33,50.66
2022-05-15-5:48,43.54
2022-05-15-6:3,52.07
2022-05-15-6:18,44.44
2022-05-15-6:33,54.14
2022-05-15-6:48,47.72
2022-05-15-7:3,41.65
2022-05-15-7:18,48.23
2022-05-15-7:33,44.6
2022-05-15-7:48,48.17
2022-05-15-8:3,43.51
2022-05-15-8:18,51.82
2022-05-15-8:33,44.44
2022-05-15-8:48,45.09
2022-05-15-9:3,41.53
2022-05-15-9:18,53.19
2022-05-15-9:33,51.11
2022-05-15-9:48,53.13
2022-05-15-10:3,46.46
2022-05-15-10:18,47.57
2022-05-15-10:33,52.32
2022-05-15-10:48,46.26
2022-05-15-11:3,52.3
2022-05-15-11:18,45.25
2022-05-15-11:33,43.76
2022-05-15-11:48,47.1
2022-05-15-12:3,43.47
2022-05-15-12:18,47.11
2022-05-15-12:33,51.24
2022-05-15-12:48,45.7
2022-05-15-13:3,45.89
2022-05-15-13:18,44.53
2022-05-15-13:33,47.5
2022-05-15-13:48,51.9
2022-05-15-14:3,41.39
2022-05-15-14:18,41.86
2022-05-15-14:33,41.95
2022-05-15-14:48,53.49
2022-05-15-15:3,43.18
2022-05-15-15:18,46.93
2022-05-15-15:33,43.32
2022-05-15-15:48,52.52
2022-05-15-16:3,49.33
2022-05-15-16:18,54.16
2022-05-15-16:33,43.38
2022-05-15-16:48,47.99
2022-05-15-17:3,51.49
2022-05-15-17:18,47.36
2022-05-15-17:33,45.04
2022-05-15-17:48,42.2
2022-05-15-18:3,52.84
2022-05-15-18:18,46.82
2022-05-15-18:33,53.96
2022-05-15-18:48,41.28
2022-05-15-19:3,52.94
2022-05-15-19:18,45.54
2022-05-15-19:33,41.74
2022-05-15-19:48,52.2
2022-05-15-20:3,52.48
2022-05-15-20:18,41.52
2022-05-15-20:34,41.28
2022-05-15-20:49,49.38
2022-05-15-21:4,46.6
2022-05-15-21:19,48.95
2022-05-15-21:34,44.81
2022-05-15-21:49,44.91
2022-05-15-22:4,52.59
2022-05-15-22:19,53.36
2022-05-15-22:34,43.24
2022-05-15-22:49,46.67
2022-05-15-23:4,45.85
2022-05-15-23:19,41.18
2022-05-15-23:34,44.54
2022-05-15-23:49,52.79
2022-05-16-0:4,42.99
2022-05-16-0:19,46.26
2022-05-16-0:34,43.58
2022-05-16-0:49,48.98
2022-05-16-1:4,51.45
2022-05-16-1:19,42.66
2022-05-16-1:34,46.94
2022-05-16-1:49,53.81
2022-05-16-2:4,52.91
2022-05-16-2:19,47.85
2022-05-16-2:34,43.15
2022-05-16-2:49,41.52
2022-05-16-3:4,41.78
2022-05-16-3:19,53.61
2022-05-16-3:34,46.35
2022-05-16-3:49,50.81
2022-05-16-4:4,52.22
2022-05-16-4:19,54.46
2022-05-16-4:34,43.52
2022-05-16-4:49,49.64
2022-05-16-5:4,46.06
2022-05-16-5:19,43.91
2022-05-16-5:34,47.15
2022-05-16-5:49,54.46
2022-05-16-6:4,42.75
2022-05-16-6:19,46.8
2022-05-16-6:34,50.34
2022-05-16-6:49,42.23
2022-05-16-7:4,45.87
2022-05-16-7:19,48.46
2022-05-16-7:34,49.97
2022-05-16-7:49,47.11
2022-05-16-8:4,45.04
2022-05-16-8:19,52.33
2022-05-16-8:34,45.47
2022-05-16-8:49,51.57
2022-05-16-9:4,50.45
2022-05-16-9:19,50.18
2022-05-16-9:34,52.93
2022-05-16-9:49,42.98
2022-05-16-10:4,49.69
2022-05-16-10:19,46.97
2022-05-16-10:34,47.11
2022-05-16-10:49,41.13
2022-05-16-11:4,48.83
2022-05-16-11:19,44.5
2022-05-16-11:34,48.37
2022-05-16-11:49,50.09
2022-05-16-12:4,43.15
2022-05-16-12:19,49.27
2022-05-16-12:34,48.31
2022-05-16-12:49,53.16
2022-05-16-13:4,51.94
2022-05-16-13:20,52.02
2022-05-16-13:35,47.97
2022-05-16-13:50,52.85
2022-05-16-14:5,42.98
2022-05-16-14:20,47.52
2022-05-16-14:35,47.65
2022-05-16-14:50,47.79
2022-05-16-15:5,54.55
2022-05-16-15:20,48.92
2022-05-16-15:35,42.75
