Time,Temperature
2023-07-31-4:23,20.71
2023-07-31-4:38,26.37
2023-07-31-4:53,16.09
2023-07-31-5:8,28.05
2023-07-31-5:23,15.56
2023-07-31-5:38,18.01
2023-07-31-5:53,29.07
2023-07-31-6:8,18.89
2023-07-31-6:23,18.57
2023-07-31-6:38,25.19
2023-07-31-6:53,27.6
2023-07-31-7:8,23.94
2023-07-31-7:24,27.35
2023-07-31-7:39,27.07
2023-07-31-7:54,17.32
2023-07-31-8:9,23.02
2023-07-31-8:24,21.26
2023-07-31-8:39,29.72
2023-07-31-8:54,17.78
2023-07-31-9:9,22.57
2023-07-31-9:24,18.79
2023-07-31-9:39,24.26
2023-07-31-9:54,24.86
2023-07-31-10:9,21.65
2023-07-31-10:24,28.14
2023-07-31-10:39,21.9
2023-07-31-10:54,19.88
2023-07-31-11:9,20.76
2023-07-31-11:24,28.84
2023-07-31-11:39,27.13
2023-07-31-11:55,19.46
2023-07-31-12:10,27.66
2023-07-31-12:25,19.93
2023-07-31-12:40,15.98
2023-07-31-12:55,26.36
2023-07-31-13:10,24.01
2023-07-31-13:25,26.66
2023-07-31-13:40,28.12
2023-07-31-13:55,29.38
2023-07-31-14:10,26.16
2023-07-31-14:25,23.25
2023-07-31-14:40,21.06
2023-07-31-14:55,22.95
2023-07-31-15:10,28.17
2023-07-31-15:25,21.82
2023-07-31-15:40,15.95
2023-07-31-15:55,23.83
2023-07-31-16:10,16.83
2023-07-31-16:25,20.32
2023-07-31-16:40,23.99
2023-07-31-16:55,28.66
2023-07-31-17:10,18.33
2023-07-31-17:25,22.05
2023-07-31-17:41,17.81
2023-07-31-17:56,26.19
2023-07-31-18:11,18.91
2023-07-31-18:26,26.35
2023-07-31-18:41,25.54
2023-07-31-18:56,24.62
2023-07-31-19:11,28.82
2023-07-31-19:26,25.43
2023-07-31-19:41,18.74
2023-07-31-19:56,21.93
2023-07-31-20:11,20.95
2023-07-31-20:26,24.07
2023-07-31-20:41,18.63
2023-07-31-20:56,15.53
2023-07-31-21:11,29.7
2023-07-31-21:27,17.92
2023-07-31-21:42,20.09
2023-07-31-21:57,27.95
2023-07-31-22:12,28.72
2023-07-31-22:27,19.65
2023-07-31-22:42,22.74
2023-07-31-22:57,17.69
2023-07-31-23:12,25.1
2023-07-31-23:27,20.11
2023-07-31-23:42,29.47
2023-07-31-23:57,26.35
2023-08-01-0:7,24.28
2023-08-01-0:22,21.86
2023-08-01-0:37,27.19
2023-08-01-0:52,22.65
2023-08-01-1:7,18.39
2023-08-01-1:22,22.33
2023-08-01-1:37,26.24
2023-08-01-1:53,19.25
2023-08-01-2:8,17.82
2023-08-01-2:23,16.91
2023-08-01-2:38,16.16
2023-08-01-2:53,16.39
2023-08-01-3:8,26.51
2023-08-01-3:23,27.41
2023-08-01-3:38,22.23
2023-08-01-3:53,17.82
2023-08-01-4:8,25.62
2023-08-01-4:23,25.67
2023-08-01-4:38,21.96
2023-08-01-4:53,22.12
2023-08-01-5:8,28.65
2023-08-01-5:23,22.19
2023-08-01-5:38,15.17
2023-08-01-5:53,25.74
2023-08-01-6:8,19.53
2023-08-01-6:23,29.73
2023-08-01-6:38,17.58
2023-08-01-6:53,20.01
2023-08-01-7:8,16.84
2023-08-01-7:24,24.16
2023-08-01-7:39,16.92
2023-08-01-7:54,27.11
2023-08-01-8:9,19.93
2023-08-01-8:24,17.37
2023-08-01-8:39,21.04
2023-08-01-8:54,17.5
2023-08-01-9:9,29.86
2023-08-01-9:24,29.42
2023-08-01-9:39,21.79
2023-08-01-9:54,27.13
2023-08-01-10:9,19.54
2023-08-01-10:24,29.82
2023-08-01-10:39,17.77
2023-08-01-10:54,17.9
2023-08-01-11:9,25.24
2023-08-01-11:24,24.94
2023-08-01-11:39,18.39
2023-08-01-11:55,22.66
2023-08-01-12:10,19.7
2023-08-01-12:25,21.23
2023-08-01-12:40,28.66
2023-08-01-12:55,17.74
2023-08-01-13:10,24.21
2023-08-01-13:25,20.88
2023-08-01-13:40,25.6
2023-08-01-13:55,21.35
2023-08-01-14:10,18.89
2023-08-01-14:25,17.81
2023-08-01-14:40,18.7
2023-08-01-14:55,15.76
2023-08-01-15:10,19.15
2023-08-01-15:25,27.54
2023-08-01-15:40,23.93
2023-08-01-15:55,16.21
2023-08-01-16:10,29.39
2023-08-01-16:25,17.81
2023-08-01-16:40,24.56
2023-08-01-16:55,15.55
2023-08-01-17:10,23.92
2023-08-01-17:25,19.39
2023-08-01-17:41,21.13
2023-08-01-17:56,29.17
2023-08-01-18:11,16.54
2023-08-01-18:26,16.27
2023-08-01-18:41,29.77
2023-08-01-18:56,19.29
2023-08-01-19:11,16.42
2023-08-01-19:26,29.72
2023-08-01-19:41,29.36
2023-08-01-19:56,29.59
2023-08-01-20:11,18.81
2023-08-01-20:26,23.13
2023-08-01-20:41,23.32
2023-08-01-20:56,15.84
2023-08-01-21:11,27.08
2023-08-01-21:27,20.25
2023-08-01-21:42,24.12
2023-08-01-21:57,24.27
2023-08-01-22:12,25.13
2023-08-01-22:27,25.65
2023-08-01-22:42,25.67
2023-08-01-22:57,17.83
2023-08-01-23:12,26.94
2023-08-01-23:27,17.36
2023-08-01-23:42,21.24
2023-08-01-23:57,25.92
2023-08-02-0:7,23.72
2023-08-02-0:22,23.69
2023-08-02-0:37,23.76
2023-08-02-0:52,29.01
2023-08-02-1:7,22.44
2023-08-02-1:22,23.72
2023-08-02-1:37,17.06
2023-08-02-1:53,24.21
2023-08-02-2:8,20.28
2023-08-02-2:23,17.32
2023-08-02-2:38,23.52
2023-08-02-2:53,15.72
2023-08-02-3:8,18.46
2023-08-02-3:23,24.92
2023-08-02-3:38,22.02
2023-08-02-3:53,19.89
2023-08-02-4:8,16.86
2023-08-02-4:23,21.6
2023-08-02-4:38,19.61
2023-08-02-4:53,15.66
2023-08-02-5:8,21.3
2023-08-02-5:23,28.66
2023-08-02-5:38,29.13
2023-08-02-5:53,23.37
2023-08-02-6:8,22.71
2023-08-02-6:23,29.54
2023-08-02-6:38,19.79
2023-08-02-6:53,20.11
2023-08-02-7:8,17.22
2023-08-02-7:24,26.09
2023-08-02-7:39,19.11
2023-08-02-7:54,16.31
2023-08-02-8:9,22.44
2023-08-02-8:24,18.53
2023-08-02-8:39,27.33
2023-08-02-8:54,24.77
2023-08-02-9:9,19.49
2023-08-02-9:24,20.28
2023-08-02-9:39,17.76
2023-08-02-9:54,25.09
2023-08-02-10:9,23.96
2023-08-02-10:24,24.4
2023-08-02-10:39,27.8
2023-08-02-10:54,18.11
2023-08-02-11:9,27.06
2023-08-02-11:24,18.85
2023-08-02-11:39,23.9
2023-08-02-11:55,21.19
2023-08-02-12:10,27.25
2023-08-02-12:25,27.5
2023-08-02-12:40,26.35
2023-08-02-12:55,15.73
2023-08-02-13:10,28.54
2023-08-02-13:25,18.01
2023-08-02-13:40,16.46
2023-08-02-13:55,24.71
2023-08-02-14:10,21.61
2023-08-02-14:25,19.09
2023-08-02-14:40,17.23
2023-08-02-14:55,23.54
2023-08-02-15:10,15.7
2023-08-02-15:25,16.11
2023-08-02-15:40,27.77
2023-08-02-15:55,22.36
2023-08-02-16:10,28.18
2023-08-02-16:25,22.81
2023-08-02-16:40,24.35
2023-08-02-16:55,21.24
2023-08-02-17:10,16.83
2023-08-02-17:25,18.29
2023-08-02-17:41,23.89
2023-08-02-17:56,19.18
2023-08-02-18:11,26.78
2023-08-02-18:26,29.19
2023-08-02-18:41,29.16
2023-08-02-18:56,19.6
2023-08-02-19:11,24.76
2023-08-02-19:26,23.23
2023-08-02-19:41,17.38
2023-08-02-19:56,20.53
2023-08-02-20:11,26.87
2023-08-02-20:26,20.92
2023-08-02-20:41,19.12
2023-08-02-20:56,27.83
2023-08-02-21:11,16.0
2023-08-02-21:27,22.12
2023-08-02-21:42,22.6
2023-08-02-21:57,24.4
2023-08-02-22:12,25.46
2023-08-02-22:27,25.78
2023-08-02-22:42,23.33
2023-08-02-22:57,18.34
2023-08-02-23:12,25.44
2023-08-02-23:27,27.23
2023-08-02-23:42,16.27
2023-08-02-23:57,27.49
2023-08-03-0:7,23.73
2023-08-03-0:22,24.73
2023-08-03-0:37,16.25
2023-08-03-0:52,15.72
2023-08-03-1:7,21.5
2023-08-03-1:22,27.84
2023-08-03-1:37,18.11
2023-08-03-1:53,15.38
2023-08-03-2:8,24.33
2023-08-03-2:23,29.56
2023-08-03-2:38,27.68
2023-08-03-2:53,26.81
2023-08-03-3:8,23.48
2023-08-03-3:23,21.18
2023-08-03-3:38,21.91
2023-08-03-3:53,15.44
2023-08-03-4:8,28.22
2023-08-03-4:23,16.59
2023-08-03-4:38,20.61
2023-08-03-4:53,27.4
2023-08-03-5:8,28.52
2023-08-03-5:23,28.18
2023-08-03-5:38,21.55
2023-08-03-5:53,22.55
2023-08-03-6:8,25.26
2023-08-03-6:23,27.71
2023-08-03-6:38,19.17
2023-08-03-6:53,17.32
2023-08-03-7:8,21.95
2023-08-03-7:24,18.52
2023-08-03-7:39,17.25
2023-08-03-7:54,16.75
2023-08-03-8:9,26.78
2023-08-03-8:24,25.32
2023-08-03-8:39,25.99
2023-08-03-8:54,22.34
2023-08-03-9:9,17.17
2023-08-03-9:24,21.47
2023-08-03-9:39,27.32
2023-08-03-9:54,18.57
2023-08-03-10:9,16.2
2023-08-03-10:24,18.06
2023-08-03-10:39,19.95
2023-08-03-10:54,22.45
2023-08-03-11:9,26.88
2023-08-03-11:24,24.3
2023-08-03-11:39,19.01
2023-08-03-11:55,22.72
2023-08-03-12:10,25.17
2023-08-03-12:25,28.06
2023-08-03-12:40,25.19
2023-08-03-12:55,17.37
2023-08-03-13:10,27.23
2023-08-03-13:25,17.44
2023-08-03-13:40,21.83
2023-08-03-13:55,20.86
2023-08-03-14:10,19.14
2023-08-03-14:25,22.23
2023-08-03-14:40,22.92
2023-08-03-14:55,15.19
2023-08-03-15:10,16.33
2023-08-03-15:25,23.77
2023-08-03-15:40,23.58
2023-08-03-15:55,21.96
2023-08-03-16:10,26.28
2023-08-03-16:25,20.61
2023-08-03-16:40,19.79
2023-08-03-16:55,29.71
2023-08-03-17:10,16.28
2023-08-03-17:25,22.57
2023-08-03-17:41,18.79
2023-08-03-17:56,24.26
2023-08-03-18:11,24.86
2023-08-03-18:26,21.65
2023-08-03-18:41,28.14
2023-08-03-18:56,21.9
2023-08-03-19:11,19.88
2023-08-03-19:26,20.76
2023-08-03-19:41,28.84
2023-08-03-19:56,27.13
2023-08-03-20:11,19.46
2023-08-03-20:26,27.66
2023-08-03-20:41,19.93
2023-08-03-20:56,15.98
2023-08-03-21:11,26.36
2023-08-03-21:27,24.01
2023-08-03-21:42,26.66
2023-08-03-21:57,28.12
2023-08-03-22:12,29.38
2023-08-03-22:27,26.16
2023-08-03-22:42,23.25
2023-08-03-22:57,21.06
2023-08-03-23:12,22.95
2023-08-03-23:27,28.17
2023-08-03-23:42,21.82
2023-08-03-23:57,15.95
2023-08-04-0:7,23.83
2023-08-04-0:22,16.83
2023-08-04-0:37,20.32
2023-08-04-0:52,23.99
2023-08-04-1:7,28.66
2023-08-04-1:22,18.33
2023-08-04-1:37,22.05
2023-08-04-1:53,17.81
2023-08-04-2:8,26.19
2023-08-04-2:23,18.91
2023-08-04-2:38,26.35
2023-08-04-2:53,25.54
2023-08-04-3:8,24.62
2023-08-04-3:23,28.82
2023-08-04-3:38,25.43
2023-08-04-3:53,18.74
2023-08-04-4:8,21.93
2023-08-04-4:23,20.95
2023-08-04-4:38,24.07
2023-08-04-4:53,18.63
2023-08-04-5:8,15.53
2023-08-04-5:23,29.7
2023-08-04-5:38,17.92
2023-08-04-5:53,20.09
2023-08-04-6:8,27.95
2023-08-04-6:23,28.72
2023-08-04-6:38,19.65
2023-08-04-6:53,22.74
2023-08-04-7:8,17.69
2023-08-04-7:24,25.1
2023-08-04-7:39,20.11
2023-08-04-7:54,29.47
2023-08-04-8:9,26.35
2023-08-04-8:24,24.28
2023-08-04-8:39,21.86
2023-08-04-8:54,27.19
2023-08-04-9:9,22.65
2023-08-04-9:24,18.39
2023-08-04-9:39,22.33
2023-08-04-9:54,26.24
2023-08-04-10:9,19.25
2023-08-04-10:24,17.82
2023-08-04-10:39,16.91
2023-08-04-10:54,16.16
2023-08-04-11:9,16.39
2023-08-04-11:24,26.51
2023-08-04-11:39,27.41
2023-08-04-11:55,22.23
2023-08-04-12:10,17.82
2023-08-04-12:25,25.62
2023-08-04-12:40,25.67
2023-08-04-12:55,21.96
2023-08-04-13:10,22.12
2023-08-04-13:25,28.65
2023-08-04-13:40,22.19
2023-08-04-13:55,15.17
2023-08-04-14:10,25.74
2023-08-04-14:25,19.53
2023-08-04-14:40,29.73
2023-08-04-14:55,17.58
2023-08-04-15:10,20.01
2023-08-04-15:25,16.84
2023-08-04-15:40,24.16
2023-08-04-15:55,16.92
2023-08-04-16:10,27.11
2023-08-04-16:25,19.93
2023-08-04-16:40,17.37
2023-08-04-16:55,21.04
2023-08-04-17:10,17.5
2023-08-04-17:25,29.86
2023-08-04-17:41,29.42
2023-08-04-17:56,21.79
2023-08-04-18:11,27.13
2023-08-04-18:26,19.54
2023-08-04-18:41,29.82
2023-08-04-18:56,17.77
2023-08-04-19:11,17.9
2023-08-04-19:26,25.24
2023-08-04-19:41,24.94
2023-08-04-19:56,18.39
2023-08-04-20:11,22.66
2023-08-04-20:26,19.7
2023-08-04-20:41,21.23
2023-08-04-20:56,28.66
2023-08-04-21:11,17.74
2023-08-04-21:27,24.21
2023-08-04-21:42,20.88
2023-08-04-21:57,25.6
2023-08-04-22:12,21.35
2023-08-04-22:27,18.89
2023-08-04-22:42,17.81
2023-08-04-22:57,18.7
2023-08-04-23:12,15.76
2023-08-04-23:27,19.15
2023-08-04-23:42,27.54
2023-08-04-23:57,23.93
2023-08-05-0:7,16.21
2023-08-05-0:22,29.39
2023-08-05-0:37,17.81
2023-08-05-0:52,24.56
2023-08-05-1:7,15.55
2023-08-05-1:22,23.92
2023-08-05-1:37,19.39
2023-08-05-1:53,21.13
2023-08-05-2:8,29.17
2023-08-05-2:23,16.54
2023-08-05-2:38,16.27
2023-08-05-2:53,29.77
2023-08-05-3:8,19.29
2023-08-05-3:23,16.42
2023-08-05-3:38,29.72
2023-08-05-3:53,29.36
2023-08-05-4:8,29.59
2023-08-05-4:23,18.81
2023-08-05-4:38,23.13
2023-08-05-4:53,23.32
2023-08-05-5:8,15.84
2023-08-05-5:23,27.08
2023-08-05-5:38,20.25
2023-08-05-5:53,24.12
2023-08-05-6:8,24.27
2023-08-05-6:23,25.13
2023-08-05-6:38,25.65
2023-08-05-6:53,25.67
2023-08-05-7:8,17.83
2023-08-05-7:24,26.94
2023-08-05-7:39,17.36
2023-08-05-7:54,21.24
2023-08-05-8:9,25.92
2023-08-05-8:24,23.72
2023-08-05-8:39,23.69
2023-08-05-8:54,23.76
2023-08-05-9:9,29.01
2023-08-05-9:24,22.44
2023-08-05-9:39,23.72
2023-08-05-9:54,17.06
2023-08-05-10:9,24.21
2023-08-05-10:24,20.28
2023-08-05-10:39,17.32
2023-08-05-10:54,23.52
2023-08-05-11:9,15.72
2023-08-05-11:24,18.46
2023-08-05-11:39,24.92
2023-08-05-11:55,22.02
2023-08-05-12:10,19.89
2023-08-05-12:25,16.86
2023-08-05-12:40,21.6
2023-08-05-12:55,19.61
2023-08-05-13:10,15.66
2023-08-05-13:25,21.3
2023-08-05-13:40,28.66
2023-08-05-13:55,29.13
2023-08-05-14:10,23.37
2023-08-05-14:25,22.71
2023-08-05-14:40,29.54
2023-08-05-14:55,19.79
2023-08-05-15:10,20.11
2023-08-05-15:25,17.22
2023-08-05-15:40,26.09
2023-08-05-15:55,19.11
2023-08-05-16:10,16.31
2023-08-05-16:25,22.44
2023-08-05-16:40,18.53
2023-08-05-16:55,27.33
2023-08-05-17:10,24.77
2023-08-05-17:25,19.49
2023-08-05-17:41,20.28
2023-08-05-17:56,17.76
2023-08-05-18:11,25.09
2023-08-05-18:26,23.96
2023-08-05-18:41,24.4
2023-08-05-18:56,27.8
2023-08-05-19:11,18.11
2023-08-05-19:26,27.06
2023-08-05-19:41,18.85
2023-08-05-19:56,23.9
2023-08-05-20:11,21.19
2023-08-05-20:26,27.25
2023-08-05-20:41,27.5
2023-08-05-20:56,26.35
2023-08-05-21:11,15.73
2023-08-05-21:27,28.54
2023-08-05-21:42,18.01
2023-08-05-21:57,16.46
2023-08-05-22:12,24.71
2023-08-05-22:27,21.61
2023-08-05-22:42,19.09
2023-08-05-22:57,17.23
2023-08-05-23:12,23.54
2023-08-05-23:27,15.7
2023-08-05-23:42,16.11
2023-08-05-23:57,27.77
2023-08-06-0:7,22.36
2023-08-06-0:22,28.18
2023-08-06-0:37,22.81
2023-08-06-0:52,24.35
2023-08-06-1:7,21.24
2023-08-06-1:22,16.83
2023-08-06-1:37,18.29
2023-08-06-1:53,23.89
2023-08-06-2:8,19.18
2023-08-06-2:23,26.78
2023-08-06-2:38,29.19
2023-08-06-2:53,29.16
2023-08-06-3:8,19.6
2023-08-06-3:23,24.76
2023-08-06-3:38,23.23
2023-08-06-3:53,17.38
2023-08-06-4:8,20.53
2023-08-06-4:23,26.87
2023-08-06-4:38,20.92
2023-08-06-4:53,19.12
2023-08-06-5:8,27.83
2023-08-06-5:23,16.0
2023-08-06-5:38,22.12
2023-08-06-5:53,22.6
2023-08-06-6:8,24.4
2023-08-06-6:23,25.46
2023-08-06-6:38,25.78
2023-08-06-6:53,23.33
2023-08-06-7:8,18.34
2023-08-06-7:24,25.44
2023-08-06-7:39,27.23
2023-08-06-7:54,16.27
2023-08-06-8:9,27.49
2023-08-06-8:24,23.73
2023-08-06-8:39,24.73
2023-08-06-8:54,16.25
2023-08-06-9:9,15.72
2023-08-06-9:24,21.5
2023-08-06-9:39,27.84
2023-08-06-9:54,18.11
2023-08-06-10:9,15.38
2023-08-06-10:24,24.33
2023-08-06-10:39,29.56
2023-08-06-10:54,27.68
2023-08-06-11:9,26.81
2023-08-06-11:24,23.48
2023-08-06-11:39,21.18
2023-08-06-11:55,21.91
2023-08-06-12:10,15.44
2023-08-06-12:25,28.22
2023-08-06-12:40,16.59
2023-08-06-12:55,20.61
2023-08-06-13:10,27.4
2023-08-06-13:25,28.52
2023-08-06-13:40,28.18
2023-08-06-13:55,21.55
2023-08-06-14:10,22.55
2023-08-06-14:25,25.26
2023-08-06-14:40,27.71
2023-08-06-14:55,19.17
2023-08-06-15:10,17.32
2023-08-06-15:25,21.95
2023-08-06-15:40,18.52
2023-08-06-15:55,17.25
2023-08-06-16:10,16.75
2023-08-06-16:25,26.78
2023-08-06-16:40,25.32
2023-08-06-16:55,25.99
2023-08-06-17:10,22.34
2023-08-06-17:25,17.17
2023-08-06-17:41,21.47
2023-08-06-17:56,27.32
2023-08-06-18:11,18.57
2023-08-06-18:26,16.2
2023-08-06-18:41,18.06
2023-08-06-18:56,19.95
2023-08-06-19:11,22.45
2023-08-06-19:26,26.88
2023-08-06-19:41,24.3
2023-08-06-19:56,19.01
2023-08-06-20:11,22.72
2023-08-06-20:26,25.17
2023-08-06-20:41,28.06
2023-08-06-20:56,25.19
2023-08-06-21:11,17.37
2023-08-06-21:27,27.23
2023-08-06-21:42,17.44
2023-08-06-21:57,21.83
2023-08-06-22:12,20.86
2023-08-06-22:27,19.14
2023-08-06-22:42,22.23
2023-08-06-22:57,22.92
2023-08-06-23:12,15.19
2023-08-06-23:27,16.33
2023-08-06-23:42,23.77
2023-08-06-23:57,23.58
2023-08-07-0:7,21.96
2023-08-07-0:22,26.28
2023-08-07-0:37,20.61
2023-08-07-0:52,19.79
2023-08-07-1:7,29.71
2023-08-07-1:22,16.28
2023-08-07-1:37,23.49
2023-08-07-1:53,16.44
2023-08-07-2:8,15.25
2023-08-07-2:23,22.17
2023-08-07-2:38,27.85
2023-08-07-2:53,19.57
2023-08-07-3:8,26.03
2023-08-07-3:23,27.86
2023-08-07-3:38,26.56
2023-08-07-3:53,23.23
2023-08-07-4:8,29.48
2023-08-07-4:23,16.66
2023-08-07-4:38,25.88
2023-08-07-4:53,26.68
2023-08-07-5:8,24.47
2023-08-07-5:23,18.58
2023-08-07-5:38,19.13
2023-08-07-5:53,16.24
2023-08-07-6:8,16.43
2023-08-07-6:23,29.22
2023-08-07-6:38,23.16
2023-08-07-6:53,25.48
2023-08-07-7:8,28.1
2023-08-07-7:24,23.39
2023-08-07-7:39,24.54
2023-08-07-7:54,15.52
2023-08-07-8:9,16.44
2023-08-07-8:24,20.88
2023-08-07-8:39,25.19
2023-08-07-8:54,20.49
2023-08-07-9:9,16.44
2023-08-07-9:24,25.01
2023-08-07-9:39,24.85
2023-08-07-9:54,26.22
2023-08-07-10:9,18.54
2023-08-07-10:24,15.81
2023-08-07-10:39,20.34
2023-08-07-10:54,27.1
2023-08-07-11:9,23.63
2023-08-07-11:24,15.6
2023-08-07-11:39,25.1
2023-08-07-11:55,26.47
2023-08-07-12:10,29.21
2023-08-07-12:25,24.81
2023-08-07-12:40,22.59
2023-08-07-12:55,25.51
2023-08-07-13:10,15.44
2023-08-07-13:25,20.49
2023-08-07-13:40,22.29
2023-08-07-13:55,26.88
2023-08-07-14:10,24.97
2023-08-07-14:25,20.71
2023-08-07-14:40,18.83
2023-08-07-14:55,23.87
2023-08-07-15:10,27.17
2023-08-07-15:25,26.64
2023-08-07-15:40,23.29
2023-08-07-15:55,22.81
2023-08-07-16:10,27.65
2023-08-07-16:25,22.59
2023-08-07-16:40,16.21
2023-08-07-16:55,23.87
2023-08-07-17:10,24.96
2023-08-07-17:25,21.2
2023-08-07-17:41,18.96
2023-08-07-17:56,21.25
2023-08-07-18:11,22.12
2023-08-07-18:26,21.77
2023-08-07-18:41,29.45
2023-08-07-18:56,23.37
2023-08-07-19:11,19.63
2023-08-07-19:26,18.63
2023-08-07-19:41,25.3
2023-08-07-19:56,18.83
2023-08-07-20:11,27.96
2023-08-07-20:26,25.52
2023-08-07-20:41,29.22
2023-08-07-20:56,27.03
2023-08-07-21:11,25.67
2023-08-07-21:27,23.26
2023-08-07-21:42,23.87
2023-08-07-21:57,22.51
2023-08-07-22:12,18.59
2023-08-07-22:27,16.29
2023-08-07-22:42,25.55
2023-08-07-22:57,16.4
2023-08-07-23:12,24.34
2023-08-07-23:27,25.58
2023-08-07-23:42,21.2
2023-08-07-23:57,17.88
2023-08-08-0:7,27.74
2023-08-08-0:22,15.32
2023-08-08-0:37,25.16
2023-08-08-0:52,25.45
2023-08-08-1:7,28.81
2023-08-08-1:22,27.67
2023-08-08-1:37,15.91
2023-08-08-1:53,18.35
2023-08-08-2:8,24.66
2023-08-08-2:23,27.42
2023-08-08-2:38,23.95
2023-08-08-2:53,23.15
2023-08-08-3:8,20.46
2023-08-08-3:23,18.85
2023-08-08-3:38,22.22
2023-08-08-3:53,25.36
2023-08-08-4:8,24.71
2023-08-08-4:23,25.79
2023-08-08-4:38,27.16
2023-08-08-4:53,22.57
2023-08-08-5:8,16.74
2023-08-08-5:23,20.81
2023-08-08-5:38,26.4
2023-08-08-5:53,29.76
2023-08-08-6:8,29.37
2023-08-08-6:23,20.88
2023-08-08-6:38,27.91
2023-08-08-6:53,28.09
2023-08-08-7:8,21.58
2023-08-08-7:24,19.47
2023-08-08-7:39,19.28
2023-08-08-7:54,15.43
2023-08-08-8:9,25.31
2023-08-08-8:24,18.36
2023-08-08-8:39,16.49
2023-08-08-8:54,19.97
2023-08-08-9:9,25.25
2023-08-08-9:24,23.03
2023-08-08-9:39,20.96
2023-08-08-9:54,25.75
2023-08-08-10:9,17.26
2023-08-08-10:24,27.94
2023-08-08-10:39,21.63
2023-08-08-10:54,17.88
2023-08-08-11:9,15.32
2023-08-08-11:24,21.16
2023-08-08-11:39,27.13
2023-08-08-11:55,19.08
2023-08-08-12:10,22.84
2023-08-08-12:25,17.03
2023-08-08-12:40,22.11
2023-08-08-12:55,27.92
2023-08-08-13:10,21.54
2023-08-08-13:25,29.81
2023-08-08-13:40,27.87
2023-08-08-13:55,29.71
2023-08-08-14:10,27.3
2023-08-08-14:25,22.92
2023-08-08-14:40,16.63
2023-08-08-14:55,26.89
2023-08-08-15:10,28.78
2023-08-08-15:25,29.34
2023-08-08-15:40,26.34
2023-08-08-15:55,27.0
2023-08-08-16:10,20.42
2023-08-08-16:25,23.47
2023-08-08-16:40,18.1
2023-08-08-16:55,25.65
2023-08-08-17:10,18.05
2023-08-08-17:25,24.33
2023-08-08-17:41,17.42
2023-08-08-17:56,20.43
2023-08-08-18:11,19.49
2023-08-08-18:26,27.74
2023-08-08-18:41,29.0
2023-08-08-18:56,24.26
2023-08-08-19:11,25.74
2023-08-08-19:26,19.69
2023-08-08-19:41,16.97
2023-08-08-19:56,27.03
2023-08-08-20:11,25.87
2023-08-08-20:26,23.28
2023-08-08-20:41,20.79
2023-08-08-20:56,22.59
2023-08-08-21:11,23.07
2023-08-08-21:27,20.33
2023-08-08-21:42,22.85
2023-08-08-21:57,26.93
2023-08-08-22:12,28.93
2023-08-08-22:27,23.7
2023-08-08-22:42,21.3
2023-08-08-22:57,18.34
2023-08-08-23:12,26.48
2023-08-08-23:27,18.21
2023-08-08-23:42,28.1
2023-08-08-23:57,19.62
2023-08-09-0:7,20.19
2023-08-09-0:22,15.29
2023-08-09-0:37,29.64
2023-08-09-0:52,29.69
2023-08-09-1:7,24.1
2023-08-09-1:22,24.01
2023-08-09-1:37,16.36
2023-08-09-1:53,23.14
2023-08-09-2:8,20.71
2023-08-09-2:23,26.37
2023-08-09-2:38,16.09
2023-08-09-2:53,28.05
2023-08-09-3:8,15.56
2023-08-09-3:23,18.01
2023-08-09-3:38,29.07
2023-08-09-3:53,18.89
2023-08-09-4:8,18.57
2023-08-09-4:23,25.19
2023-08-09-4:38,27.6
2023-08-09-4:53,23.94
2023-08-09-5:8,27.35
2023-08-09-5:23,27.07
2023-08-09-5:38,17.32
2023-08-09-5:53,23.02
2023-08-09-6:8,21.26
2023-08-09-6:23,29.72
2023-08-09-6:38,17.78
2023-08-09-6:53,22.57
2023-08-09-7:8,18.79
2023-08-09-7:24,24.26
2023-08-09-7:39,24.86
2023-08-09-7:54,21.65
2023-08-09-8:9,28.14
2023-08-09-8:24,21.9
2023-08-09-8:39,19.88
2023-08-09-8:54,20.76
2023-08-09-9:9,28.84
2023-08-09-9:24,27.13
2023-08-09-9:39,19.46
2023-08-09-9:54,27.66
2023-08-09-10:9,19.93
2023-08-09-10:24,15.98
2023-08-09-10:39,26.36
2023-08-09-10:54,24.01
2023-08-09-11:9,26.66
2023-08-09-11:24,28.12
2023-08-09-11:39,29.38
2023-08-09-11:55,26.16
2023-08-09-12:10,23.25
2023-08-09-12:25,21.06
2023-08-09-12:40,22.95
2023-08-09-12:55,28.17
2023-08-09-13:10,21.82
2023-08-09-13:25,15.95
2023-08-09-13:40,23.83
2023-08-09-13:55,16.83
2023-08-09-14:10,20.32
2023-08-09-14:25,23.99
2023-08-09-14:40,28.66
2023-08-09-14:55,18.33
2023-08-09-15:10,22.05
2023-08-09-15:25,17.81
2023-08-09-15:40,26.19
2023-08-09-15:55,18.91
2023-08-09-16:10,26.35
2023-08-09-16:25,25.54
2023-08-09-16:40,24.62
2023-08-09-16:55,28.82
2023-08-09-17:10,25.43
2023-08-09-17:25,18.74
2023-08-09-17:41,21.93
2023-08-09-17:56,20.95
2023-08-09-18:11,24.07
2023-08-09-18:26,18.63
2023-08-09-18:41,15.53
2023-08-09-18:56,29.7
2023-08-09-19:11,17.92
2023-08-09-19:26,20.09
2023-08-09-19:41,27.95
2023-08-09-19:56,28.72
2023-08-09-20:11,19.65
2023-08-09-20:26,22.74
2023-08-09-20:41,17.69
2023-08-09-20:56,25.1
2023-08-09-21:11,20.11
