Time,Humditiy
2023-08-07-8:9,53.67
2023-08-07-8:24,49.57
2023-08-07-8:39,46.95
2023-08-07-8:54,52.53
2023-08-07-9:9,43.34
2023-08-07-9:24,44.08
2023-08-07-9:39,54.41
2023-08-07-9:54,54.83
2023-08-07-10:9,45.17
2023-08-07-10:24,44.63
2023-08-07-10:39,41.33
2023-08-07-10:54,53.19
2023-08-07-11:9,51.75
2023-08-07-11:24,49.96
2023-08-07-11:39,53.89
2023-08-07-11:55,53.03
2023-08-07-12:10,42.78
2023-08-07-12:25,45.0
2023-08-07-12:40,49.18
2023-08-07-12:55,50.2
2023-08-07-13:10,48.74
2023-08-07-13:25,49.18
2023-08-07-13:40,51.42
2023-08-07-13:55,47.33
2023-08-07-14:10,48.79
2023-08-07-14:25,44.11
2023-08-07-14:40,50.74
2023-08-07-14:55,44.69
2023-08-07-15:10,44.7
2023-08-07-15:25,51.8
2023-08-07-15:40,50.0
2023-08-07-15:55,52.7
2023-08-07-16:10,54.31
2023-08-07-16:25,47.03
2023-08-07-16:40,54.0
2023-08-07-16:55,53.7
2023-08-07-17:10,49.19
2023-08-07-17:25,52.88
2023-08-07-17:41,50.31
2023-08-07-17:56,43.53
2023-08-07-18:11,46.97
2023-08-07-18:26,54.02
2023-08-07-18:41,42.98
2023-08-07-18:56,42.34
2023-08-07-19:11,49.05
2023-08-07-19:26,46.29
2023-08-07-19:41,50.65
2023-08-07-19:56,42.33
2023-08-07-20:11,51.75
2023-08-07-20:26,42.38
2023-08-07-20:41,40.18
2023-08-07-20:56,54.62
2023-08-07-21:11,42.82
2023-08-07-21:27,40.88
2023-08-07-21:42,44.75
2023-08-07-21:57,41.55
2023-08-07-22:12,41.7
2023-08-07-22:27,46.88
2023-08-07-22:42,53.08
2023-08-07-22:57,48.42
2023-08-07-23:12,53.62
2023-08-07-23:27,41.06
2023-08-07-23:42,43.02
2023-08-07-23:57,45.94
2023-08-08-0:7,46.49
2023-08-08-0:22,45.43
2023-08-08-0:37,49.78
2023-08-08-0:52,40.61
2023-08-08-1:7,46.82
2023-08-08-1:22,53.3
2023-08-08-1:37,42.36
2023-08-08-1:53,41.67
2023-08-08-2:8,40.43
2023-08-08-2:23,47.79
2023-08-08-2:38,47.32
2023-08-08-2:53,46.87
2023-08-08-3:8,52.78
2023-08-08-3:23,51.03
2023-08-08-3:38,48.12
2023-08-08-3:53,46.12
2023-08-08-4:8,46.11
2023-08-08-4:23,45.68
2023-08-08-4:38,44.42
2023-08-08-4:53,52.42
2023-08-08-5:8,48.83
2023-08-08-5:23,46.31
2023-08-08-5:38,46.77
2023-08-08-5:53,48.28
2023-08-08-6:8,54.48
2023-08-08-6:23,47.67
2023-08-08-6:38,42.12
2023-08-08-6:53,44.25
2023-08-08-7:8,50.47
2023-08-08-7:24,42.03
2023-08-08-7:39,42.67
2023-08-08-7:54,46.53
2023-08-08-8:9,44.11
2023-08-08-8:24,53.87
2023-08-08-8:39,42.54
2023-08-08-8:54,48.72
2023-08-08-9:9,45.44
2023-08-08-9:24,44.46
2023-08-08-9:39,45.46
2023-08-08-9:54,48.3
2023-08-08-10:9,44.93
2023-08-08-10:24,46.33
2023-08-08-10:39,47.9
2023-08-08-10:54,45.34
2023-08-08-11:9,49.38
2023-08-08-11:24,45.53
2023-08-08-11:39,53.95
2023-08-08-11:55,45.22
2023-08-08-12:10,51.5
2023-08-08-12:25,53.01
2023-08-08-12:40,47.46
2023-08-08-12:55,52.04
2023-08-08-13:10,48.04
2023-08-08-13:25,48.77
2023-08-08-13:40,48.72
2023-08-08-13:55,45.28
2023-08-08-14:10,52.83
2023-08-08-14:25,47.4
2023-08-08-14:40,40.06
2023-08-08-14:55,44.04
2023-08-08-15:10,52.64
2023-08-08-15:25,48.81
2023-08-08-15:40,40.54
2023-08-08-15:55,52.88
2023-08-08-16:10,44.28
2023-08-08-16:25,54.45
2023-08-08-16:40,51.46
2023-08-08-16:55,54.26
2023-08-08-17:10,47.1
2023-08-08-17:25,42.28
2023-08-08-17:41,48.7
2023-08-08-17:56,47.79
2023-08-08-18:11,54.74
2023-08-08-18:26,41.25
2023-08-08-18:41,46.99
2023-08-08-18:56,44.39
2023-08-08-19:11,41.1
2023-08-08-19:26,42.01
2023-08-08-19:41,43.87
2023-08-08-19:56,49.32
2023-08-08-20:11,49.03
2023-08-08-20:26,47.45
2023-08-08-20:41,44.63
2023-08-08-20:56,50.12
2023-08-08-21:11,47.18
2023-08-08-21:27,48.47
2023-08-08-21:42,46.45
2023-08-08-21:57,40.82
2023-08-08-22:12,46.73
2023-08-08-22:27,44.64
2023-08-08-22:42,41.27
2023-08-08-22:57,44.48
2023-08-08-23:12,44.45
2023-08-08-23:27,43.83
2023-08-08-23:42,54.11
2023-08-08-23:57,52.05
2023-08-09-0:7,50.5
2023-08-09-0:22,40.58
2023-08-09-0:37,53.45
2023-08-09-0:52,53.63
2023-08-09-1:7,45.17
2023-08-09-1:22,49.14
2023-08-09-1:37,44.8
2023-08-09-1:53,44.7
2023-08-09-2:8,53.74
2023-08-09-2:23,48.01
2023-08-09-2:38,42.16
2023-08-09-2:53,53.58
2023-08-09-3:8,49.23
2023-08-09-3:23,54.58
2023-08-09-3:38,54.78
2023-08-09-3:53,48.92
2023-08-09-4:8,52.18
2023-08-09-4:23,45.01
2023-08-09-4:38,46.92
2023-08-09-4:53,50.38
2023-08-09-5:8,44.28
2023-08-09-5:23,43.32
2023-08-09-5:38,43.33
2023-08-09-5:53,52.77
2023-08-09-6:8,53.11
2023-08-09-6:23,45.68
2023-08-09-6:38,43.74
2023-08-09-6:53,51.74
2023-08-09-7:8,50.26
2023-08-09-7:24,49.26
2023-08-09-7:39,40.23
2023-08-09-7:54,47.42
2023-08-09-8:9,42.12
2023-08-09-8:24,43.89
2023-08-09-8:39,49.28
2023-08-09-8:54,44.12
2023-08-09-9:9,44.05
2023-08-09-9:24,51.32
2023-08-09-9:39,42.29
2023-08-09-9:54,42.29
2023-08-09-10:9,43.46
2023-08-09-10:24,44.12
2023-08-09-10:39,44.86
2023-08-09-10:54,46.38
2023-08-09-11:9,53.69
2023-08-09-11:24,41.47
2023-08-09-11:39,43.98
2023-08-09-11:55,49.25
2023-08-09-12:10,48.31
2023-08-09-12:25,52.53
2023-08-09-12:40,45.89
2023-08-09-12:55,50.18
2023-08-09-13:10,49.36
2023-08-09-13:25,43.64
2023-08-09-13:40,47.16
2023-08-09-13:55,53.61
2023-08-09-14:10,43.83
2023-08-09-14:25,54.46
2023-08-09-14:40,54.82
2023-08-09-14:55,48.52
2023-08-09-15:10,51.73
2023-08-09-15:25,46.17
2023-08-09-15:40,46.8
2023-08-09-15:55,41.18
2023-08-09-16:10,51.98
2023-08-09-16:25,53.14
2023-08-09-16:40,48.78
2023-08-09-16:55,41.02
2023-08-09-17:10,48.93
2023-08-09-17:25,43.38
2023-08-09-17:41,43.94
2023-08-09-17:56,50.88
2023-08-09-18:11,43.74
2023-08-09-18:26,44.35
2023-08-09-18:41,45.6
2023-08-09-18:56,48.76
2023-08-09-19:11,46.28
2023-08-09-19:26,54.83
2023-08-09-19:41,41.42
2023-08-09-19:56,52.96
2023-08-09-20:11,52.99
2023-08-09-20:26,41.75
2023-08-09-20:41,49.85
2023-08-09-20:56,54.89
2023-08-09-21:11,51.14
2023-08-09-21:27,45.91
2023-08-09-21:42,42.25
2023-08-09-21:57,43.33
2023-08-09-22:12,54.52
2023-08-09-22:27,54.17
2023-08-09-22:42,40.52
2023-08-09-22:57,51.6
2023-08-09-23:12,46.41
2023-08-09-23:27,50.46
2023-08-09-23:42,42.0
2023-08-09-23:57,44.54
2023-08-10-0:7,41.21
2023-08-10-0:22,44.13
2023-08-10-0:37,41.53
2023-08-10-0:52,41.19
2023-08-10-1:7,44.24
2023-08-10-1:22,49.73
2023-08-10-1:37,48.77
2023-08-10-1:53,54.22
2023-08-10-2:8,51.65
2023-08-10-2:23,53.55
2023-08-10-2:38,52.05
2023-08-10-2:53,54.35
2023-08-10-3:8,47.14
2023-08-10-3:23,47.68
2023-08-10-3:38,45.75
2023-08-10-3:53,53.8
2023-08-10-4:8,43.44
2023-08-10-4:23,46.28
2023-08-10-4:38,51.97
2023-08-10-4:53,52.82
2023-08-10-5:8,53.49
2023-08-10-5:23,48.4
2023-08-10-5:38,41.73
2023-08-10-5:53,49.29
2023-08-10-6:8,47.36
2023-08-10-6:23,49.75
2023-08-10-6:38,52.92
2023-08-10-6:53,44.43
2023-08-10-7:8,44.11
2023-08-10-7:24,54.58
2023-08-10-7:39,54.37
2023-08-10-7:54,53.02
2023-08-10-8:9,46.1
2023-08-10-8:24,40.43
2023-08-10-8:39,40.43
2023-08-10-8:54,48.53
2023-08-10-9:9,51.29
2023-08-10-9:24,50.18
2023-08-10-9:39,44.12
2023-08-10-9:54,46.62
2023-08-10-10:9,47.73
2023-08-10-10:24,47.63
2023-08-10-10:39,41.99
2023-08-10-10:54,53.32
2023-08-10-11:9,54.9
2023-08-10-11:24,52.04
2023-08-10-11:39,42.24
2023-08-10-11:55,43.19
2023-08-10-12:10,50.99
2023-08-10-12:25,46.98
2023-08-10-12:40,44.75
2023-08-10-12:55,51.27
2023-08-10-13:10,47.11
2023-08-10-13:25,49.66
2023-08-10-13:40,49.73
2023-08-10-13:55,45.17
2023-08-10-14:10,42.1
2023-08-10-14:25,50.4
2023-08-10-14:40,47.97
2023-08-10-14:55,53.81
2023-08-10-15:10,48.86
2023-08-10-15:25,43.58
2023-08-10-15:40,43.75
2023-08-10-15:55,51.87
2023-08-10-16:10,47.06
2023-08-10-16:25,54.38
2023-08-10-16:40,42.27
2023-08-10-16:55,52.98
2023-08-10-17:10,52.6
2023-08-10-17:25,42.48
2023-08-10-17:41,49.28
2023-08-10-17:56,41.62
2023-08-10-18:11,42.41
2023-08-10-18:26,42.33
2023-08-10-18:41,52.43
2023-08-10-18:56,47.42
2023-08-10-19:11,41.42
2023-08-10-19:26,41.54
2023-08-10-19:41,42.82
2023-08-10-19:56,51.26
2023-08-10-20:11,43.81
2023-08-10-20:26,49.03
2023-08-10-20:41,42.35
2023-08-10-20:56,50.63
2023-08-10-21:11,45.1
2023-08-10-21:27,50.1
2023-08-10-21:42,52.57
2023-08-10-21:57,46.68
2023-08-10-22:12,51.66
2023-08-10-22:27,54.79
2023-08-10-22:42,50.27
2023-08-10-22:57,44.08
2023-08-10-23:12,52.81
2023-08-10-23:27,48.5
2023-08-10-23:42,43.66
2023-08-10-23:57,52.66
2023-08-11-0:7,44.03
2023-08-11-0:22,46.41
2023-08-11-0:37,50.73
2023-08-11-0:52,50.17
2023-08-11-1:7,50.73
2023-08-11-1:22,40.65
2023-08-11-1:37,45.73
2023-08-11-1:53,46.94
2023-08-11-2:8,44.23
2023-08-11-2:23,45.08
2023-08-11-2:38,48.09
2023-08-11-2:53,52.17
2023-08-11-3:8,50.22
2023-08-11-3:23,41.19
2023-08-11-3:38,54.81
2023-08-11-3:53,44.29
2023-08-11-4:8,42.97
2023-08-11-4:23,45.69
2023-08-11-4:38,52.24
2023-08-11-4:53,40.14
2023-08-11-5:8,41.66
2023-08-11-5:23,52.57
2023-08-11-5:38,44.24
2023-08-11-5:53,53.68
2023-08-11-6:8,47.44
2023-08-11-6:23,47.98
2023-08-11-6:38,48.6
2023-08-11-6:53,48.83
2023-08-11-7:8,50.12
2023-08-11-7:24,41.63
2023-08-11-7:39,44.37
2023-08-11-7:54,43.72
2023-08-11-8:9,46.37
2023-08-11-8:24,52.9
2023-08-11-8:39,41.09
2023-08-11-8:54,52.68
2023-08-11-9:9,50.16
2023-08-11-9:24,44.1
2023-08-11-9:39,45.49
2023-08-11-9:54,52.45
2023-08-11-10:9,50.95
2023-08-11-10:24,41.38
2023-08-11-10:39,40.79
2023-08-11-10:54,44.4
2023-08-11-11:9,42.65
2023-08-11-11:24,46.43
2023-08-11-11:39,48.14
2023-08-11-11:55,43.63
2023-08-11-12:10,44.49
2023-08-11-12:25,53.2
2023-08-11-12:40,46.62
2023-08-11-12:55,41.28
2023-08-11-13:10,54.27
2023-08-11-13:25,42.83
2023-08-11-13:40,54.86
2023-08-11-13:55,43.36
2023-08-11-14:10,48.65
2023-08-11-14:25,47.81
2023-08-11-14:40,40.81
2023-08-11-14:55,43.57
2023-08-11-15:10,50.67
2023-08-11-15:25,42.16
2023-08-11-15:40,54.23
2023-08-11-15:55,43.39
2023-08-11-16:10,50.14
2023-08-11-16:25,54.89
2023-08-11-16:40,42.36
2023-08-11-16:55,48.53
2023-08-11-17:10,48.52
2023-08-11-17:25,43.17
2023-08-11-17:41,44.52
2023-08-11-17:56,50.32
2023-08-11-18:11,54.33
2023-08-11-18:26,48.43
2023-08-11-18:41,49.87
2023-08-11-18:56,48.76
2023-08-11-19:11,48.91
2023-08-11-19:26,48.54
2023-08-11-19:41,41.56
2023-08-11-19:56,42.44
2023-08-11-20:11,47.33
2023-08-11-20:26,47.01
2023-08-11-20:41,42.81
2023-08-11-20:56,51.25
2023-08-11-21:11,46.74
2023-08-11-21:27,53.33
2023-08-11-21:42,44.07
2023-08-11-21:57,51.11
2023-08-11-22:12,49.24
2023-08-11-22:27,50.48
2023-08-11-22:42,41.68
2023-08-11-22:57,40.1
2023-08-11-23:12,45.85
2023-08-11-23:27,45.8
2023-08-11-23:42,52.45
2023-08-11-23:57,49.5
2023-08-12-0:7,52.52
2023-08-12-0:22,49.26
2023-08-12-0:37,48.32
2023-08-12-0:52,49.05
2023-08-12-1:7,54.99
2023-08-12-1:22,54.91
2023-08-12-1:37,46.7
2023-08-12-1:53,51.33
2023-08-12-2:8,42.24
2023-08-12-2:23,50.27
2023-08-12-2:38,52.92
2023-08-12-2:53,52.39
2023-08-12-3:8,41.29
2023-08-12-3:23,53.87
2023-08-12-3:38,47.33
2023-08-12-3:53,54.37
2023-08-12-4:8,44.84
2023-08-12-4:23,47.8
2023-08-12-4:38,47.86
2023-08-12-4:53,51.59
2023-08-12-5:8,51.36
2023-08-12-5:23,54.79
2023-08-12-5:38,52.69
2023-08-12-5:53,42.09
2023-08-12-6:8,43.22
2023-08-12-6:23,41.6
2023-08-12-6:38,53.4
2023-08-12-6:53,42.78
2023-08-12-7:8,47.95
2023-08-12-7:24,41.11
2023-08-12-7:39,54.51
2023-08-12-7:54,44.33
2023-08-12-8:9,48.89
2023-08-12-8:24,53.46
2023-08-12-8:39,52.99
2023-08-12-8:54,51.13
2023-08-12-9:9,52.36
2023-08-12-9:24,42.55
2023-08-12-9:39,51.45
2023-08-12-9:54,52.02
2023-08-12-10:9,41.38
2023-08-12-10:24,41.17
2023-08-12-10:39,48.37
2023-08-12-10:54,40.7
2023-08-12-11:9,51.96
2023-08-12-11:24,43.18
2023-08-12-11:39,43.52
2023-08-12-11:55,40.54
2023-08-12-12:10,53.06
2023-08-12-12:25,40.09
2023-08-12-12:40,46.12
2023-08-12-12:55,46.78
2023-08-12-13:10,41.84
2023-08-12-13:25,45.49
2023-08-12-13:40,53.89
2023-08-12-13:55,48.86
2023-08-12-14:10,40.95
2023-08-12-14:25,54.48
2023-08-12-14:40,53.24
2023-08-12-14:55,50.76
2023-08-12-15:10,49.87
2023-08-12-15:25,52.92
2023-08-12-15:40,45.59
2023-08-12-15:55,43.17
2023-08-12-16:10,45.04
2023-08-12-16:25,47.29
2023-08-12-16:40,40.44
2023-08-12-16:55,44.69
2023-08-12-17:10,50.96
2023-08-12-17:25,51.15
2023-08-12-17:41,54.23
2023-08-12-17:56,50.56
2023-08-12-18:11,43.97
2023-08-12-18:26,50.75
2023-08-12-18:41,49.74
2023-08-12-18:56,54.63
2023-08-12-19:11,50.46
2023-08-12-19:26,41.52
2023-08-12-19:41,43.5
2023-08-12-19:56,42.15
2023-08-12-20:11,48.88
2023-08-12-20:26,44.69
2023-08-12-20:41,44.79
2023-08-12-20:56,51.27
2023-08-12-21:11,45.17
2023-08-12-21:27,53.79
2023-08-12-21:42,49.35
2023-08-12-21:57,46.62
2023-08-12-22:12,41.45
2023-08-12-22:27,52.8
2023-08-12-22:42,44.38
2023-08-12-22:57,42.69
2023-08-12-23:12,50.45
2023-08-12-23:27,45.16
2023-08-12-23:42,43.91
2023-08-12-23:57,40.89
2023-08-13-0:7,46.23
2023-08-13-0:22,52.38
2023-08-13-0:37,53.65
2023-08-13-0:52,47.19
2023-08-13-1:7,48.11
2023-08-13-1:22,40.57
2023-08-13-1:37,51.26
2023-08-13-1:53,49.9
2023-08-13-2:8,40.11
2023-08-13-2:23,48.19
2023-08-13-2:38,43.5
2023-08-13-2:53,47.33
2023-08-13-3:8,52.59
2023-08-13-3:23,52.45
2023-08-13-3:38,45.28
2023-08-13-3:53,54.22
2023-08-13-4:8,46.42
2023-08-13-4:23,53.01
2023-08-13-4:38,40.68
2023-08-13-4:53,53.11
2023-08-13-5:8,53.58
2023-08-13-5:23,40.81
2023-08-13-5:38,53.01
2023-08-13-5:53,50.37
2023-08-13-6:8,42.81
2023-08-13-6:23,49.05
2023-08-13-6:38,46.56
2023-08-13-6:53,52.81
2023-08-13-7:8,46.53
2023-08-13-7:24,49.45
2023-08-13-7:39,46.77
2023-08-13-7:54,47.64
2023-08-13-8:9,52.68
2023-08-13-8:24,43.49
2023-08-13-8:39,48.74
2023-08-13-8:54,40.57
2023-08-13-9:9,51.57
2023-08-13-9:24,53.21
2023-08-13-9:39,45.74
2023-08-13-9:54,45.04
2023-08-13-10:9,47.33
2023-08-13-10:24,43.68
2023-08-13-10:39,40.24
2023-08-13-10:54,41.65
2023-08-13-11:9,51.45
2023-08-13-11:24,48.27
2023-08-13-11:39,54.45
2023-08-13-11:55,47.82
2023-08-13-12:10,46.6
2023-08-13-12:25,53.92
2023-08-13-12:40,52.72
2023-08-13-12:55,43.27
2023-08-13-13:10,46.23
2023-08-13-13:25,47.73
2023-08-13-13:40,52.15
2023-08-13-13:55,50.9
2023-08-13-14:10,44.3
2023-08-13-14:25,50.61
2023-08-13-14:40,45.52
2023-08-13-14:55,53.55
2023-08-13-15:10,52.78
2023-08-13-15:25,46.91
2023-08-13-15:40,45.38
2023-08-13-15:55,41.72
2023-08-13-16:10,42.74
2023-08-13-16:25,40.13
2023-08-13-16:40,47.46
2023-08-13-16:55,44.26
2023-08-13-17:10,54.73
2023-08-13-17:25,42.72
2023-08-13-17:41,43.3
2023-08-13-17:56,43.82
2023-08-13-18:11,42.96
2023-08-13-18:26,53.42
2023-08-13-18:41,41.57
2023-08-13-18:56,54.33
2023-08-13-19:11,50.79
2023-08-13-19:26,45.63
2023-08-13-19:41,48.92
2023-08-13-19:56,53.18
2023-08-13-20:11,51.75
2023-08-13-20:26,53.93
2023-08-13-20:41,46.0
2023-08-13-20:56,52.56
2023-08-13-21:11,51.77
2023-08-13-21:27,54.32
2023-08-13-21:42,50.78
2023-08-13-21:57,45.67
2023-08-13-22:12,42.1
2023-08-13-22:27,43.73
2023-08-13-22:42,40.36
2023-08-13-22:57,46.36
2023-08-13-23:12,40.32
2023-08-13-23:27,42.46
2023-08-13-23:42,43.8
2023-08-13-23:57,46.32
2023-08-14-0:7,41.78
2023-08-14-0:22,44.14
2023-08-14-0:37,53.98
2023-08-14-0:52,40.53
2023-08-14-1:7,51.42
2023-08-14-1:22,43.92
2023-08-14-1:37,44.1
2023-08-14-1:53,54.95
2023-08-14-2:8,54.68
2023-08-14-2:23,41.92
2023-08-14-2:38,52.38
2023-08-14-2:53,49.68
2023-08-14-3:8,54.64
2023-08-14-3:23,45.36
2023-08-14-3:38,47.98
2023-08-14-3:53,42.52
2023-08-14-4:8,46.58
2023-08-14-4:23,49.61
2023-08-14-4:38,48.68
2023-08-14-4:53,44.68
2023-08-14-5:8,52.05
2023-08-14-5:23,42.37
2023-08-14-5:38,54.83
2023-08-14-5:53,54.36
2023-08-14-6:8,47.98
2023-08-14-6:23,52.64
2023-08-14-6:38,53.82
2023-08-14-6:53,45.03
2023-08-14-7:8,44.97
2023-08-14-7:24,54.19
2023-08-14-7:39,41.59
2023-08-14-7:54,54.32
2023-08-14-8:9,51.27
2023-08-14-8:24,51.48
2023-08-14-8:39,44.51
2023-08-14-8:54,53.37
2023-08-14-9:9,50.55
2023-08-14-9:24,41.34
2023-08-14-9:39,42.14
2023-08-14-9:54,49.4
2023-08-14-10:9,50.63
2023-08-14-10:24,54.4
2023-08-14-10:39,54.16
2023-08-14-10:54,46.1
2023-08-14-11:9,44.2
2023-08-14-11:24,47.82
2023-08-14-11:39,40.29
2023-08-14-11:55,42.66
2023-08-14-12:10,50.05
2023-08-14-12:25,48.16
2023-08-14-12:40,41.79
2023-08-14-12:55,48.89
2023-08-14-13:10,50.31
2023-08-14-13:25,51.1
2023-08-14-13:40,52.13
2023-08-14-13:55,53.77
2023-08-14-14:10,54.37
2023-08-14-14:25,42.82
2023-08-14-14:40,51.67
2023-08-14-14:55,44.62
2023-08-14-15:10,41.12
2023-08-14-15:25,49.31
2023-08-14-15:40,44.19
2023-08-14-15:55,47.24
2023-08-14-16:10,46.21
2023-08-14-16:25,44.25
2023-08-14-16:40,42.72
2023-08-14-16:55,47.55
2023-08-14-17:10,44.35
2023-08-14-17:25,54.34
2023-08-14-17:41,46.0
2023-08-14-17:56,47.94
2023-08-14-18:11,49.42
2023-08-14-18:26,42.67
2023-08-14-18:41,41.15
2023-08-14-18:56,45.81
2023-08-14-19:11,41.39
2023-08-14-19:26,44.6
2023-08-14-19:41,50.13
2023-08-14-19:56,54.55
2023-08-14-20:11,53.99
2023-08-14-20:26,48.75
2023-08-14-20:41,43.18
2023-08-14-20:56,43.86
2023-08-14-21:11,42.1
2023-08-14-21:27,45.25
2023-08-14-21:42,42.88
2023-08-14-21:57,54.62
2023-08-14-22:12,43.72
2023-08-14-22:27,51.42
2023-08-14-22:42,47.69
2023-08-14-22:57,52.2
2023-08-14-23:12,53.9
2023-08-14-23:27,49.7
2023-08-14-23:42,44.41
2023-08-14-23:57,48.55
2023-08-15-0:7,49.91
2023-08-15-0:22,43.33
2023-08-15-0:37,43.35
2023-08-15-0:52,48.78
2023-08-15-1:7,49.36
2023-08-15-1:22,49.92
2023-08-15-1:37,45.38
2023-08-15-1:53,54.51
2023-08-15-2:8,40.3
2023-08-15-2:23,46.8
2023-08-15-2:38,47.33
2023-08-15-2:53,45.44
2023-08-15-3:8,45.41
2023-08-15-3:23,45.94
2023-08-15-3:38,53.87
2023-08-15-3:53,46.17
2023-08-15-4:8,43.28
2023-08-15-4:23,48.0
2023-08-15-4:38,49.67
2023-08-15-4:53,47.56
2023-08-15-5:8,46.95
2023-08-15-5:23,42.59
2023-08-15-5:38,44.19
2023-08-15-5:53,50.89
2023-08-15-6:8,46.82
2023-08-15-6:23,45.09
2023-08-15-6:38,54.64
2023-08-15-6:53,45.9
2023-08-15-7:8,49.19
2023-08-15-7:24,44.53
2023-08-15-7:39,49.82
2023-08-15-7:54,46.79
2023-08-15-8:9,50.8
2023-08-15-8:24,43.07
2023-08-15-8:39,53.27
2023-08-15-8:54,53.93
2023-08-15-9:9,48.54
2023-08-15-9:24,52.09
2023-08-15-9:39,54.53
2023-08-15-9:54,47.27
2023-08-15-10:9,54.39
2023-08-15-10:24,48.84
2023-08-15-10:39,53.62
2023-08-15-10:54,41.88
2023-08-15-11:9,46.24
2023-08-15-11:24,43.79
2023-08-15-11:39,49.56
2023-08-15-11:55,53.06
2023-08-15-12:10,41.42
2023-08-15-12:25,50.05
2023-08-15-12:40,52.52
2023-08-15-12:55,46.98
2023-08-15-13:10,43.72
2023-08-15-13:25,46.66
2023-08-15-13:40,50.93
2023-08-15-13:55,50.33
2023-08-15-14:10,45.23
2023-08-15-14:25,51.68
2023-08-15-14:40,42.2
2023-08-15-14:55,51.05
2023-08-15-15:10,43.07
2023-08-15-15:25,53.76
2023-08-15-15:40,42.61
2023-08-15-15:55,51.92
2023-08-15-16:10,41.62
2023-08-15-16:25,48.63
2023-08-15-16:40,43.73
2023-08-15-16:55,42.44
2023-08-15-17:10,43.75
2023-08-15-17:25,48.37
2023-08-15-17:41,48.16
2023-08-15-17:56,51.37
2023-08-15-18:11,46.97
2023-08-15-18:26,40.06
2023-08-15-18:41,52.7
2023-08-15-18:56,48.17
2023-08-15-19:11,47.93
2023-08-15-19:26,44.77
2023-08-15-19:41,41.89
2023-08-15-19:56,40.1
2023-08-15-20:11,54.83
2023-08-15-20:26,52.23
2023-08-15-20:41,44.83
2023-08-15-20:56,51.48
2023-08-15-21:11,50.79
2023-08-15-21:27,51.75
2023-08-15-21:42,46.75
2023-08-15-21:57,44.32
2023-08-15-22:12,54.57
2023-08-15-22:27,50.63
2023-08-15-22:42,49.0
2023-08-15-22:57,43.55
2023-08-15-23:12,49.56
2023-08-15-23:27,49.92
2023-08-15-23:42,49.79
2023-08-15-23:57,52.69
2023-08-16-0:7,49.68
2023-08-16-0:22,51.14
2023-08-16-0:37,51.0
2023-08-16-0:52,49.54
2023-08-16-1:7,51.43
2023-08-16-1:22,40.69
2023-08-16-1:37,43.5
2023-08-16-1:53,43.44
2023-08-16-2:8,51.27
2023-08-16-2:23,46.34
2023-08-16-2:38,45.88
2023-08-16-2:53,49.67
2023-08-16-3:8,41.53
2023-08-16-3:23,52.52
2023-08-16-3:38,49.15
2023-08-16-3:53,54.85
2023-08-16-4:8,53.31
2023-08-16-4:23,45.37
2023-08-16-4:38,48.17
2023-08-16-4:53,43.15
2023-08-16-5:8,54.31
2023-08-16-5:23,42.37
2023-08-16-5:38,47.31
2023-08-16-5:53,50.23
2023-08-16-6:8,53.47
2023-08-16-6:23,52.7
2023-08-16-6:38,43.47
2023-08-16-6:53,51.62
2023-08-16-7:8,42.07
2023-08-16-7:24,40.74
2023-08-16-7:39,46.0
2023-08-16-7:54,42.13
2023-08-16-8:9,51.28
2023-08-16-8:24,42.55
2023-08-16-8:39,53.9
2023-08-16-8:54,53.6
2023-08-16-9:9,42.29
2023-08-16-9:24,54.11
2023-08-16-21:39,41.87
2023-08-16-9:55,46.75
2023-08-16-10:10,50.48
2023-08-16-10:25,40.65
2023-08-16-10:40,43.43
2023-08-16-10:55,45.85
2023-08-16-11:10,47.39
2023-08-16-11:25,41.56
2023-08-16-11:40,53.35
2023-08-16-11:56,51.3
2023-08-16-12:11,53.79
2023-08-16-12:26,52.14
2023-08-16-12:41,42.06
2023-08-16-12:56,48.24
2023-08-16-13:11,52.49
2023-08-16-13:26,42.27
2023-08-16-13:41,44.86
2023-08-16-13:56,48.16
2023-08-16-14:11,50.52
2023-08-16-14:26,51.71
2023-08-16-14:41,42.35
2023-08-16-14:56,47.91
2023-08-16-15:11,49.07
2023-08-16-15:26,51.33
2023-08-16-15:41,53.7
2023-08-16-15:56,45.32
2023-08-16-16:11,52.19
2023-08-16-16:26,42.42
2023-08-16-16:41,54.69
2023-08-16-16:56,47.36
2023-08-16-17:11,41.24
2023-08-16-17:26,42.87
2023-08-16-17:41,47.03
2023-08-16-17:56,54.68
2023-08-16-18:11,43.78
2023-08-16-18:26,41.35
2023-08-16-18:41,52.89
2023-08-16-18:56,44.51
2023-08-16-19:11,53.42
2023-08-16-19:26,48.18
2023-08-16-19:41,49.07
2023-08-16-19:56,51.02
2023-08-16-20:11,47.83
2023-08-16-20:26,50.94
2023-08-16-20:41,53.03
2023-08-16-20:56,47.93
2023-08-16-21:11,41.73
2023-08-16-21:27,54.53
2023-08-16-21:42,46.64
2023-08-16-21:57,46.75
2023-08-16-22:12,51.82
2023-08-16-22:27,43.92
2023-08-16-22:42,49.99
2023-08-16-22:57,44.67
2023-08-16-23:12,43.11
2023-08-16-23:27,49.72
2023-08-16-23:42,44.9
2023-08-16-23:57,40.62
2023-08-17-0:12,45.81
2023-08-17-0:27,49.45
2023-08-17-0:42,48.67
2023-08-17-0:57,48.49
