Time,Temperature
2023-06-14-5:38,22.53
2023-06-14-5:53,22.59
2023-06-14-6:8,22.51
2023-06-14-6:23,22.46
2023-06-14-6:38,22.57
2023-06-14-6:53,22.52
2023-06-14-7:8,22.56
2023-06-14-7:24,22.46
2023-06-14-7:39,22.59
2023-06-14-7:54,22.49
2023-06-14-8:9,22.55
2023-06-14-8:24,22.44
2023-06-14-8:39,22.59
2023-06-14-8:54,22.42
2023-06-14-9:9,22.49
2023-06-14-9:24,22.53
2023-06-14-9:39,22.57
2023-06-14-9:54,22.59
2023-06-14-10:9,22.54
2023-06-14-10:24,22.48
2023-06-14-10:39,22.45
2023-06-14-10:54,22.48
2023-06-14-11:9,22.45
2023-06-14-11:24,22.55
2023-06-14-11:39,22.5
2023-06-14-11:55,22.44
2023-06-14-12:10,22.57
2023-06-14-12:25,22.44
2023-06-14-12:40,22.51
2023-06-14-12:55,22.46
2023-06-14-13:10,22.43
2023-06-14-13:25,22.55
2023-06-14-13:40,22.5
2023-06-14-13:55,22.5
2023-06-14-14:10,22.59
2023-06-14-14:25,22.53
2023-06-14-14:40,22.43
2023-06-14-14:55,22.52
2023-06-14-15:10,22.46
2023-06-14-15:25,22.48
2023-06-14-15:40,22.47
2023-06-14-15:55,22.43
2023-06-14-16:10,22.47
2023-06-14-16:25,22.52
2023-06-14-16:40,22.42
2023-06-14-16:55,22.54
2023-06-14-17:10,22.45
2023-06-14-17:25,22.59
2023-06-14-17:41,22.43
2023-06-14-17:56,22.54
2023-06-14-18:11,22.55
2023-06-14-18:26,22.4
2023-06-14-18:41,22.55
2023-06-14-18:56,22.42
2023-06-14-19:11,22.44
2023-06-14-19:26,22.47
2023-06-14-19:41,22.6
2023-06-14-19:56,22.48
2023-06-14-20:11,22.55
2023-06-14-20:26,22.45
2023-06-14-20:41,22.53
2023-06-14-20:56,22.46
2023-06-14-21:11,22.57
2023-06-14-21:27,22.56
2023-06-14-21:42,22.47
2023-06-14-21:57,22.45
2023-06-14-22:12,22.46
2023-06-14-22:27,22.58
2023-06-14-22:42,22.53
2023-06-14-22:57,22.51
2023-06-14-23:12,22.57
2023-06-14-23:27,22.42
2023-06-14-23:42,22.47
2023-06-14-23:57,22.56
2023-06-15-0:7,22.5
2023-06-15-0:22,22.45
2023-06-15-0:37,22.54
2023-06-15-0:52,22.46
2023-06-15-1:7,22.58
2023-06-15-1:22,22.45
2023-06-15-1:37,22.57
2023-06-15-1:53,22.52
2023-06-15-2:8,22.49
2023-06-15-2:23,22.44
2023-06-15-2:38,22.56
2023-06-15-2:53,22.59
2023-06-15-3:8,22.4
2023-06-15-3:23,22.52
2023-06-15-3:38,22.57
2023-06-15-3:53,22.5
2023-06-15-4:8,22.57
2023-06-15-4:23,22.5
2023-06-15-4:38,22.47
2023-06-15-4:53,22.51
2023-06-15-5:8,22.6
2023-06-15-5:23,22.57
2023-06-15-5:38,22.45
2023-06-15-5:53,22.49
2023-06-15-6:8,22.51
2023-06-15-6:23,22.53
2023-06-15-6:38,22.55
2023-06-15-6:53,22.58
2023-06-15-7:8,22.49
2023-06-15-7:24,22.45
2023-06-15-7:39,22.49
2023-06-15-7:54,22.47
2023-06-15-8:9,22.51
2023-06-15-8:24,22.59
2023-06-15-8:39,22.57
2023-06-15-8:54,22.42
2023-06-15-9:9,22.45
2023-06-15-9:24,22.57
2023-06-15-9:39,22.47
2023-06-15-9:54,22.52
2023-06-15-10:9,22.46
2023-06-15-10:24,22.52
2023-06-15-10:39,22.43
2023-06-15-10:54,22.56
2023-06-15-11:9,22.41
2023-06-15-11:24,22.49
2023-06-15-11:39,22.49
2023-06-15-11:55,22.42
2023-06-15-12:10,22.48
2023-06-15-12:25,22.42
2023-06-15-12:40,22.52
2023-06-15-12:55,22.57
2023-06-15-13:10,22.53
2023-06-15-13:25,22.55
2023-06-15-13:40,22.48
2023-06-15-13:55,22.59
2023-06-15-14:10,22.53
2023-06-15-14:25,22.6
2023-06-15-14:40,22.46
2023-06-15-14:55,22.44
2023-06-15-15:10,22.58
2023-06-15-15:25,22.58
2023-06-15-15:40,22.45
2023-06-15-15:55,22.45
2023-06-15-16:10,22.43
2023-06-15-16:25,22.46
2023-06-15-16:40,22.57
2023-06-15-16:55,22.56
2023-06-15-17:10,22.53
2023-06-15-17:25,22.54
2023-06-15-17:41,22.45
2023-06-15-17:56,22.56
2023-06-15-18:11,22.59
2023-06-15-18:26,22.5
2023-06-15-18:41,22.41
2023-06-15-18:56,22.59
2023-06-15-19:11,22.49
2023-06-15-19:26,22.6
2023-06-15-19:41,22.47
2023-06-15-19:56,22.41
2023-06-15-20:11,22.46
2023-06-15-20:26,22.44
2023-06-15-20:41,22.51
2023-06-15-20:56,22.48
2023-06-15-21:11,22.55
2023-06-15-21:27,22.59
2023-06-15-21:42,22.57
2023-06-15-21:57,22.46
2023-06-15-22:12,22.57
2023-06-15-22:27,22.53
2023-06-15-22:42,22.45
2023-06-15-22:57,22.5
2023-06-15-23:12,22.5
2023-06-15-23:27,22.55
2023-06-15-23:42,22.46
2023-06-15-23:57,22.48
2023-06-16-0:7,22.42
2023-06-16-0:22,22.44
2023-06-16-0:37,22.53
2023-06-16-0:52,22.49
2023-06-16-1:7,22.6
2023-06-16-1:22,22.4
2023-06-16-1:37,22.55
2023-06-16-1:53,22.4
2023-06-16-2:8,22.44
2023-06-16-2:23,22.48
2023-06-16-2:38,22.41
2023-06-16-2:53,22.43
2023-06-16-3:8,22.42
2023-06-16-3:23,22.57
2023-06-16-3:38,22.5
2023-06-16-3:53,22.59
2023-06-16-4:8,22.54
2023-06-16-4:23,22.57
2023-06-16-4:38,22.41
2023-06-16-4:53,22.57
2023-06-16-5:8,22.52
2023-06-16-5:23,22.45
2023-06-16-5:38,22.52
2023-06-16-5:53,22.45
2023-06-16-6:8,22.52
2023-06-16-6:23,22.55
2023-06-16-6:38,22.55
2023-06-16-6:53,22.41
2023-06-16-7:8,22.51
2023-06-16-7:24,22.52
2023-06-16-7:39,22.43
2023-06-16-7:54,22.58
2023-06-16-8:9,22.56
2023-06-16-8:24,22.6
2023-06-16-8:39,22.48
2023-06-16-8:54,22.49
2023-06-16-9:9,22.55
2023-06-16-9:24,22.55
2023-06-16-9:39,22.6
2023-06-16-9:54,22.5
2023-06-16-10:9,22.41
2023-06-16-10:24,22.58
2023-06-16-10:39,22.52
2023-06-16-10:54,22.55
2023-06-16-11:9,22.53
2023-06-16-11:24,22.56
2023-06-16-11:39,22.48
2023-06-16-11:55,22.51
2023-06-16-12:10,22.56
2023-06-16-12:25,22.53
2023-06-16-12:40,22.54
2023-06-16-12:55,22.51
2023-06-16-13:10,22.52
2023-06-16-13:25,22.55
2023-06-16-13:40,22.49
2023-06-16-13:55,22.59
2023-06-16-14:10,22.52
2023-06-16-14:25,22.59
2023-06-16-14:40,22.49
2023-06-16-14:55,22.47
2023-06-16-15:10,22.5
2023-06-16-15:25,22.47
2023-06-16-15:40,22.44
2023-06-16-15:55,22.51
2023-06-16-16:10,22.49
2023-06-16-16:25,22.43
2023-06-16-16:40,22.56
2023-06-16-16:55,22.58
2023-06-16-17:10,22.53
2023-06-16-17:25,22.58
2023-06-16-17:41,22.44
2023-06-16-17:56,22.47
2023-06-16-18:11,22.51
2023-06-16-18:26,22.45
2023-06-16-18:41,22.43
2023-06-16-18:56,22.51
2023-06-16-19:11,22.5
2023-06-16-19:26,22.59
2023-06-16-19:41,22.49
2023-06-16-19:56,22.52
2023-06-16-20:11,22.55
2023-06-16-20:26,22.43
2023-06-16-20:41,22.41
2023-06-16-20:56,22.5
2023-06-16-21:11,22.59
2023-06-16-21:27,22.52
2023-06-16-21:42,22.49
2023-06-16-21:57,22.46
2023-06-16-22:12,22.52
2023-06-16-22:27,22.53
2023-06-16-22:42,22.43
2023-06-16-22:57,22.5
2023-06-16-23:12,22.52
2023-06-16-23:27,22.49
2023-06-16-23:42,22.51
2023-06-16-23:57,22.52
2023-06-17-0:7,22.47
2023-06-17-0:22,22.57
2023-06-17-0:37,22.4
2023-06-17-0:52,22.54
2023-06-17-1:7,22.54
2023-06-17-1:22,22.52
2023-06-17-1:37,22.6
2023-06-17-1:53,22.48
2023-06-17-2:8,22.55
2023-06-17-2:23,22.54
2023-06-17-2:38,22.55
2023-06-17-2:53,22.45
2023-06-17-3:8,22.58
2023-06-17-3:23,22.57
2023-06-17-3:38,22.59
2023-06-17-3:53,22.51
2023-06-17-4:8,22.58
2023-06-17-4:23,22.54
2023-06-17-4:38,22.43
2023-06-17-4:53,22.51
2023-06-17-5:8,22.48
2023-06-17-5:23,22.44
2023-06-17-5:38,22.44
2023-06-17-5:53,22.4
2023-06-17-6:8,22.43
2023-06-17-6:23,22.55
2023-06-17-6:38,22.53
2023-06-17-6:53,22.46
2023-06-17-7:8,22.56
2023-06-17-7:24,22.43
2023-06-17-7:39,22.45
2023-06-17-7:54,22.57
2023-06-17-8:9,22.59
2023-06-17-8:24,22.51
2023-06-17-8:39,22.6
2023-06-17-8:54,22.55
2023-06-17-9:9,22.49
2023-06-17-9:24,22.58
2023-06-17-9:39,22.42
2023-06-17-9:54,22.52
2023-06-17-10:9,22.57
2023-06-17-10:24,22.57
2023-06-17-10:39,22.46
2023-06-17-10:54,22.45
2023-06-17-11:9,22.5
2023-06-17-11:24,22.42
2023-06-17-11:39,22.42
2023-06-17-11:55,22.49
2023-06-17-12:10,22.56
2023-06-17-12:25,22.41
2023-06-17-12:40,22.59
2023-06-17-12:55,22.46
2023-06-17-13:10,22.52
2023-06-17-13:25,22.43
2023-06-17-13:40,22.56
2023-06-17-13:55,22.48
2023-06-17-14:10,22.48
2023-06-17-14:25,22.46
2023-06-17-14:40,22.57
2023-06-17-14:55,22.43
2023-06-17-15:10,22.4
2023-06-17-15:25,22.41
2023-06-17-15:40,22.47
2023-06-17-15:55,22.52
2023-06-17-16:10,22.53
2023-06-17-16:25,22.53
2023-06-17-16:40,22.55
2023-06-17-16:55,22.59
2023-06-17-17:10,22.54
2023-06-17-17:25,22.41
2023-06-17-17:41,22.5
2023-06-17-17:56,22.4
2023-06-17-18:11,22.42
2023-06-17-18:26,22.59
2023-06-17-18:41,22.4
2023-06-17-18:56,22.48
2023-06-17-19:11,22.42
2023-06-17-19:26,22.47
2023-06-17-19:41,22.53
2023-06-17-19:56,22.51
2023-06-17-20:11,22.46
2023-06-17-20:26,22.43
2023-06-17-20:41,22.56
2023-06-17-20:56,22.48
2023-06-17-21:11,22.44
2023-06-17-21:27,22.47
2023-06-17-21:42,22.47
2023-06-17-21:57,22.51
2023-06-17-22:12,22.5
2023-06-17-22:27,22.5
2023-06-17-22:42,22.59
2023-06-17-22:57,22.6
2023-06-17-23:12,22.53
2023-06-17-23:27,22.54
2023-06-17-23:42,22.49
2023-06-17-23:57,22.49
2023-06-18-0:7,22.45
2023-06-18-0:22,22.46
2023-06-18-0:37,22.57
2023-06-18-0:52,22.48
2023-06-18-1:7,22.54
2023-06-18-1:22,22.42
2023-06-18-1:37,22.46
2023-06-18-1:53,22.58
2023-06-18-2:8,22.44
2023-06-18-2:23,22.49
2023-06-18-2:38,22.54
2023-06-18-2:53,22.6
2023-06-18-3:8,22.6
2023-06-18-3:23,22.49
2023-06-18-3:38,22.48
2023-06-18-3:53,22.5
2023-06-18-4:8,22.59
2023-06-18-4:23,22.55
2023-06-18-4:38,22.52
2023-06-18-4:53,22.49
2023-06-18-5:8,22.45
2023-06-18-5:23,22.59
2023-06-18-5:38,22.53
2023-06-18-5:53,22.45
2023-06-18-6:8,22.53
2023-06-18-6:23,22.56
2023-06-18-6:38,22.57
2023-06-18-6:53,22.47
2023-06-18-7:8,22.57
2023-06-18-7:24,22.43
2023-06-18-7:39,22.41
2023-06-18-7:54,22.57
2023-06-18-8:9,22.58
2023-06-18-8:24,22.6
2023-06-18-8:39,22.6
2023-06-18-8:54,22.41
2023-06-18-9:9,22.49
2023-06-18-9:24,22.49
2023-06-18-9:39,22.43
2023-06-18-9:54,22.43
2023-06-18-10:9,22.48
2023-06-18-10:24,22.4
2023-06-18-10:39,22.47
2023-06-18-10:54,22.52
2023-06-18-11:9,22.48
2023-06-18-11:24,22.53
2023-06-18-11:39,22.44
2023-06-18-11:55,22.5
2023-06-18-12:10,22.5
2023-06-18-12:25,22.51
2023-06-18-12:40,22.58
2023-06-18-12:55,22.52
2023-06-18-13:10,22.46
2023-06-18-13:25,22.43
2023-06-18-13:40,22.47
2023-06-18-13:55,22.55
2023-06-18-14:10,22.5
2023-06-18-14:25,22.52
2023-06-18-14:40,22.45
2023-06-18-14:55,22.43
2023-06-18-15:10,22.55
2023-06-18-15:25,22.48
2023-06-18-15:40,22.48
2023-06-18-15:55,22.47
2023-06-18-16:10,22.47
2023-06-18-16:25,22.43
2023-06-18-16:40,22.5
2023-06-18-16:55,22.59
2023-06-18-17:10,22.5
2023-06-18-17:25,22.58
2023-06-18-17:41,22.58
2023-06-18-17:56,22.5
2023-06-18-18:11,22.54
2023-06-18-18:26,22.5
2023-06-18-18:41,22.49
2023-06-18-18:56,22.4
2023-06-18-19:11,22.46
2023-06-18-19:26,22.57
2023-06-18-19:41,22.49
2023-06-18-19:56,22.59
2023-06-18-20:11,22.47
2023-06-18-20:26,22.55
2023-06-18-20:41,22.57
2023-06-18-20:56,22.45
2023-06-18-21:11,22.5
2023-06-18-21:27,22.48
2023-06-18-21:42,22.54
2023-06-18-21:57,22.46
2023-06-18-22:12,22.47
2023-06-18-22:27,22.51
2023-06-18-22:42,22.56
2023-06-18-22:57,22.55
2023-06-18-23:12,22.5
2023-06-18-23:27,22.44
2023-06-18-23:42,22.46
2023-06-18-23:57,22.48
2023-06-19-0:7,22.45
2023-06-19-0:22,22.44
2023-06-19-0:37,22.58
2023-06-19-0:52,22.55
2023-06-19-1:7,22.59
2023-06-19-1:22,22.53
2023-06-19-1:37,22.56
2023-06-19-1:53,22.5
2023-06-19-2:8,22.45
2023-06-19-2:23,22.56
2023-06-19-2:38,22.54
2023-06-19-2:53,22.46
2023-06-19-3:8,22.49
2023-06-19-3:23,22.42
2023-06-19-3:38,22.45
2023-06-19-3:53,22.56
2023-06-19-4:8,22.59
2023-06-19-4:23,22.45
2023-06-19-4:38,22.49
2023-06-19-4:53,22.57
2023-06-19-5:8,22.48
2023-06-19-5:23,22.51
2023-06-19-5:38,22.57
2023-06-19-5:53,22.47
2023-06-19-6:8,22.52
2023-06-19-6:23,22.44
2023-06-19-6:38,22.58
2023-06-19-6:53,22.53
2023-06-19-7:8,22.45
2023-06-19-7:24,22.58
2023-06-19-7:39,22.52
2023-06-19-7:54,22.55
2023-06-19-8:9,22.51
2023-06-19-8:24,22.47
2023-06-19-8:39,22.48
2023-06-19-8:54,22.45
2023-06-19-9:9,22.46
2023-06-19-9:24,22.46
2023-06-19-9:39,22.46
2023-06-19-9:54,22.59
2023-06-19-10:9,22.4
2023-06-19-10:24,22.48
2023-06-19-10:39,22.51
2023-06-19-10:54,22.46
2023-06-19-11:9,22.55
2023-06-19-11:24,22.58
2023-06-19-11:39,22.51
2023-06-19-11:55,22.5
2023-06-19-12:10,22.58
2023-06-19-12:25,22.41
2023-06-19-12:40,22.46
2023-06-19-12:55,22.49
2023-06-19-13:10,22.5
2023-06-19-13:25,21.41
2023-06-19-13:40,22.22
2023-06-19-13:55,22.43
2023-06-19-14:10,22.59
2023-06-19-14:25,22.56
2023-06-19-14:40,22.59
2023-06-19-14:55,22.5
2023-06-19-15:10,22.48
2023-06-19-15:25,22.01
2023-06-19-15:40,21.62
2023-06-19-15:55,22.0
2023-06-19-16:10,22.12
2023-06-19-16:25,21.83
2023-06-19-16:40,21.95
2023-06-19-16:55,21.73
2023-06-19-17:11,22.0
2023-06-19-17:26,21.74
2023-06-19-17:41,21.64
2023-06-19-17:56,21.94
2023-06-19-18:11,21.85
2023-06-19-18:26,21.9
2023-06-19-18:41,21.77
2023-06-19-18:56,21.49
2023-06-19-19:11,22.34
2023-06-19-19:26,21.58
2023-06-19-19:41,22.53
2023-06-19-19:56,21.5
2023-06-19-20:11,21.86
2023-06-19-20:26,22.1
2023-06-19-20:41,22.05
2023-06-19-20:56,21.54
2023-06-19-21:11,22.21
2023-06-19-21:26,21.87
2023-06-19-21:41,21.72
2023-06-19-21:56,21.68
2023-06-19-22:11,22.35
2023-06-19-22:26,22.36
2023-06-19-22:41,22.5
2023-06-19-22:56,21.83
2023-06-19-23:11,22.42
2023-06-19-23:26,21.87
2023-06-19-23:41,22.38
2023-06-19-23:56,22.41
2023-06-20-0:11,21.5
2023-06-20-0:26,21.59
2023-06-20-0:41,21.63
2023-06-20-0:56,22.01
2023-06-20-1:11,22.35
2023-06-20-1:26,22.2
2023-06-20-1:41,21.81
2023-06-20-1:56,21.61
2023-06-20-2:11,21.42
2023-06-20-2:26,22.19
2023-06-20-2:41,21.48
2023-06-20-2:56,21.66
2023-06-20-3:11,22.43
2023-06-20-3:26,21.98
2023-06-20-3:41,21.75
2023-06-20-3:57,21.45
2023-06-20-4:12,21.93
2023-06-20-4:27,22.22
2023-06-20-4:42,21.43
2023-06-20-4:57,22.14
2023-06-20-5:12,21.41
2023-06-20-5:27,22.44
2023-06-20-5:42,22.16
2023-06-20-5:57,21.63
2023-06-20-6:12,21.41
2023-06-20-6:27,22.35
2023-06-20-6:42,22.43
2023-06-20-6:57,21.7
2023-06-20-7:12,22.29
2023-06-20-7:27,22.24
2023-06-20-7:42,22.59
2023-06-20-7:57,21.8
2023-06-20-8:12,22.4
2023-06-20-8:27,22.4
2023-06-20-8:42,21.54
2023-06-20-8:57,21.58
2023-06-20-9:12,22.08
2023-06-20-9:27,21.64
2023-06-20-9:42,21.41
2023-06-20-9:57,22.0
2023-06-20-10:12,21.65
2023-06-20-10:27,21.86
2023-06-20-10:42,22.57
2023-06-20-10:57,21.74
2023-06-20-11:12,22.0
2023-06-20-11:27,21.61
2023-06-20-11:42,21.53
2023-06-20-11:57,21.99
2023-06-20-12:12,22.27
2023-06-20-12:27,21.96
2023-06-20-12:42,22.27
2023-06-20-12:57,22.3
2023-06-20-13:12,22.17
2023-06-20-13:27,21.79
2023-06-20-13:42,22.39
2023-06-20-13:57,22.41
2023-06-20-14:12,21.57
2023-06-20-14:27,22.38
2023-06-20-14:42,22.03
2023-06-20-14:58,22.23
2023-06-20-15:13,22.46
2023-06-20-15:28,21.42
2023-06-20-15:43,22.47
2023-06-20-15:58,22.33
2023-06-20-16:13,22.21
2023-06-20-16:28,22.21
2023-06-20-16:43,22.06
2023-06-20-16:58,22.41
2023-06-20-17:13,22.4
2023-06-20-17:28,21.82
2023-06-20-17:43,22.28
2023-06-20-17:58,21.74
2023-06-20-18:13,21.81
2023-06-20-18:28,22.59
2023-06-20-18:43,21.94
2023-06-20-18:58,22.36
2023-06-20-19:13,21.69
2023-06-20-19:28,21.97
2023-06-20-19:43,21.49
2023-06-20-19:58,21.76
2023-06-20-20:13,22.15
2023-06-20-20:28,22.3
2023-06-20-20:43,22.12
2023-06-20-20:58,21.96
2023-06-20-21:13,21.7
2023-06-20-21:28,21.95
2023-06-20-21:43,21.7
2023-06-20-21:58,21.68
2023-06-20-22:13,22.56
2023-06-20-22:28,22.14
2023-06-20-22:43,22.08
2023-06-20-22:58,22.11
2023-06-20-23:13,22.51
2023-06-20-23:28,21.75
2023-06-20-23:43,21.81
2023-06-20-23:58,21.7
2023-06-21-0:13,21.85
2023-06-21-0:28,21.43
2023-06-21-0:43,21.83
2023-06-21-0:58,22.29
2023-06-21-1:14,22.51
2023-06-21-1:29,22.45
2023-06-21-1:44,22.16
2023-06-21-1:59,22.04
2023-06-21-2:14,21.69
2023-06-21-2:29,22.18
2023-06-21-2:44,21.59
2023-06-21-2:59,22.04
2023-06-21-3:14,22.45
2023-06-21-3:29,21.63
2023-06-21-3:44,22.45
2023-06-21-3:59,22.59
2023-06-21-4:14,21.68
2023-06-21-4:29,22.42
2023-06-21-4:44,22.32
2023-06-21-4:59,22.21
2023-06-21-5:14,22.54
2023-06-21-5:29,22.49
2023-06-21-5:44,22.44
2023-06-21-5:59,22.43
2023-06-21-6:14,22.55
2023-06-21-6:29,21.9
2023-06-21-6:44,22.22
2023-06-21-6:59,21.76
2023-06-21-7:14,22.25
2023-06-21-7:29,21.67
2023-06-21-7:44,21.61
2023-06-21-7:59,22.0
2023-06-21-8:14,22.47
2023-06-21-8:29,22.52
2023-06-21-8:44,22.03
2023-06-21-8:59,22.24
2023-06-21-9:14,22.04
2023-06-21-9:29,21.82
2023-06-21-9:44,22.54
2023-06-21-9:59,21.56
2023-06-21-10:14,21.44
2023-06-21-10:29,21.59
2023-06-21-10:44,21.43
2023-06-21-10:59,21.68
2023-06-21-11:14,21.89
2023-06-21-11:29,22.26
2023-06-21-11:45,22.07
2023-06-21-12:0,21.43
2023-06-21-12:15,21.8
2023-06-21-12:30,21.52
2023-06-21-12:45,21.83
2023-06-21-13:0,22.48
2023-06-21-13:15,22.12
2023-06-21-13:30,22.57
2023-06-21-13:45,22.3
2023-06-21-14:0,22.36
2023-06-21-14:15,21.71
2023-06-21-14:30,21.87
2023-06-21-14:45,22.11
2023-06-21-15:0,22.47
2023-06-21-15:15,21.63
2023-06-21-15:30,21.87
2023-06-21-15:45,22.31
2023-06-21-16:0,22.17
2023-06-21-16:15,22.28
2023-06-21-16:30,21.72
2023-06-21-16:45,21.92
2023-06-21-17:0,22.29
2023-06-21-17:15,22.38
2023-06-21-17:30,22.15
2023-06-21-17:45,21.46
2023-06-21-18:0,21.81
2023-06-21-18:15,21.89
2023-06-21-18:30,21.56
2023-06-21-18:45,22.46
2023-06-21-19:0,21.93
2023-06-21-19:15,22.17
2023-06-21-19:30,22.43
2023-06-21-19:45,22.51
2023-06-21-20:0,22.25
2023-06-21-20:15,21.53
2023-06-21-20:30,21.74
2023-06-21-20:45,22.34
2023-06-21-21:0,21.47
2023-06-21-21:15,21.85
2023-06-21-21:30,21.79
2023-06-21-21:46,21.94
2023-06-21-22:1,21.78
2023-06-21-22:16,22.36
2023-06-21-22:31,22.11
2023-06-21-22:46,21.78
2023-06-21-23:1,21.98
2023-06-21-23:16,22.04
2023-06-21-23:31,21.87
2023-06-21-23:46,21.41
2023-06-22-0:1,22.54
2023-06-22-0:16,22.15
2023-06-22-0:31,22.53
2023-06-22-0:46,21.85
2023-06-22-1:1,21.54
2023-06-22-1:16,22.23
2023-06-22-1:31,22.31
2023-06-22-1:47,21.5
2023-06-22-2:2,22.44
2023-06-22-2:17,22.27
2023-06-22-2:32,21.47
2023-06-22-2:47,22.59
2023-06-22-3:2,21.87
2023-06-22-3:17,21.79
2023-06-22-3:32,22.24
2023-06-22-3:47,22.55
2023-06-22-4:2,22.36
2023-06-22-4:17,21.98
2023-06-22-4:32,21.85
2023-06-22-4:47,21.82
2023-06-22-5:2,22.4
2023-06-22-5:17,21.92
2023-06-22-5:32,21.84
2023-06-22-5:47,21.64
2023-06-22-6:2,21.43
2023-06-22-6:18,21.93
2023-06-22-6:33,21.45
2023-06-22-6:48,22.54
2023-06-22-7:3,21.7
2023-06-22-7:18,22.25
2023-06-22-7:33,22.35
2023-06-22-7:48,21.95
2023-06-22-8:3,22.33
2023-06-22-8:18,21.8
2023-06-22-8:33,22.24
2023-06-22-8:48,22.55
2023-06-22-9:3,21.46
2023-06-22-9:18,22.22
2023-06-22-9:33,21.6
2023-06-22-9:48,21.45
2023-06-22-10:3,21.95
2023-06-22-10:18,21.94
2023-06-22-10:33,22.05
2023-06-22-10:48,22.55
2023-06-22-11:3,22.24
2023-06-22-11:18,22.22
2023-06-22-11:33,22.23
2023-06-22-11:48,22.56
2023-06-22-12:3,22.02
2023-06-22-12:18,22.52
2023-06-22-12:33,22.46
2023-06-22-12:48,22.42
2023-06-22-13:3,22.24
2023-06-22-13:18,22.41
2023-06-22-13:33,21.96
2023-06-22-13:48,21.83
2023-06-22-14:4,21.47
2023-06-22-14:19,21.72
2023-06-22-14:34,22.17
2023-06-22-14:49,22.52
2023-06-22-15:4,22.54
2023-06-22-15:19,21.85
2023-06-22-15:34,22.16
2023-06-22-15:49,21.49
2023-06-22-16:4,22.23
2023-06-22-16:19,21.77
2023-06-22-16:34,21.43
2023-06-22-16:49,22.05
2023-06-22-17:4,21.73
2023-06-22-17:19,21.91
2023-06-22-17:34,22.3
2023-06-22-17:49,22.3
2023-06-22-18:4,22.12
2023-06-22-18:19,21.59
2023-06-22-18:34,21.47
2023-06-22-18:49,22.53
2023-06-22-19:4,21.76
2023-06-22-19:19,22.06
2023-06-22-19:34,21.74
2023-06-22-19:49,21.63
2023-06-22-20:5,21.88
2023-06-22-20:20,21.53
2023-06-22-20:35,22.19
2023-06-22-20:50,21.5
2023-06-22-21:5,21.69
2023-06-22-21:20,22.48
2023-06-22-21:35,21.68
2023-06-22-21:50,21.94
2023-06-22-22:5,22.32
2023-06-22-22:20,22.2
2023-06-22-22:35,22.17
2023-06-22-22:51,21.5
2023-06-22-23:6,21.68
2023-06-22-23:21,21.96
2023-06-22-23:36,22.3
2023-06-22-23:51,22.26
2023-06-23-0:6,21.66
2023-06-23-0:21,21.6
2023-06-23-0:36,21.6
2023-06-23-0:51,22.25
2023-06-23-1:6,21.76
2023-06-23-1:21,21.45
2023-06-23-1:36,22.4
2023-06-23-1:52,21.74
2023-06-23-2:7,21.9
2023-06-23-2:22,22.17
2023-06-23-2:37,22.17
2023-06-23-2:52,22.47
2023-06-23-3:7,21.91
2023-06-23-3:22,21.52
2023-06-23-3:37,21.83
2023-06-23-3:52,22.01
2023-06-23-4:7,22.43
2023-06-23-4:22,22.32
2023-06-23-4:37,22.31
2023-06-23-4:52,21.82
2023-06-23-5:7,22.27
2023-06-23-5:22,22.03
2023-06-23-5:37,22.45
2023-06-23-5:52,21.69
2023-06-23-6:7,22.36
2023-06-23-6:22,22.1
2023-06-23-6:37,21.8
2023-06-23-6:52,22.49
2023-06-23-7:7,21.59
2023-06-23-7:22,22.34
2023-06-23-7:37,22.33
2023-06-23-7:52,21.98
2023-06-23-8:7,22.47
2023-06-23-8:22,21.98
2023-06-23-8:37,21.84
2023-06-23-8:52,21.43
2023-06-23-9:8,22.32
2023-06-23-9:23,21.67
2023-06-23-9:38,22.05
2023-06-23-9:53,21.62
2023-06-23-10:8,21.73
2023-06-23-10:23,21.55
2023-06-23-10:38,21.68
2023-06-23-10:53,22.52
2023-06-23-11:8,22.08
2023-06-23-11:23,22.16
2023-06-23-11:38,21.66
2023-06-23-11:53,21.7
2023-06-23-12:8,21.81
2023-06-23-12:23,21.85
2023-06-23-12:38,22.3
2023-06-23-12:53,22.4
2023-06-23-13:8,21.79
2023-06-23-13:23,22.01
2023-06-23-13:38,21.6
2023-06-23-13:53,22.32
2023-06-23-14:8,21.7
2023-06-23-14:23,21.84
2023-06-23-14:38,22.41
2023-06-23-14:53,21.64
2023-06-23-15:8,22.05
2023-06-23-15:23,22.18
2023-06-23-15:38,22.15
2023-06-23-15:53,21.91
2023-06-23-16:8,21.52
2023-06-23-16:23,21.56
2023-06-23-16:38,22.24
2023-06-23-16:53,22.38
2023-06-23-17:8,21.42
2023-06-23-17:23,21.96
2023-06-23-17:38,21.68
2023-06-23-17:53,22.51
2023-06-23-18:8,22.4
2023-06-23-18:23,22.45
2023-06-23-18:38,22.34
2023-06-23-18:53,21.88
2023-06-23-19:8,22.06
2023-06-23-19:24,22.16
2023-06-23-19:39,21.56
2023-06-23-19:54,21.94
2023-06-23-20:9,22.02
2023-06-23-20:24,22.07
2023-06-23-20:39,22.47
2023-06-23-20:54,22.58
2023-06-23-21:9,21.67
2023-06-23-21:24,21.74
2023-06-23-21:39,22.41
2023-06-23-21:54,22.3
2023-06-23-22:9,22.19
2023-06-23-22:24,21.86
2023-06-23-22:39,21.53
